Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
salisbury md,0,66,18,14800,66,0.56,0.01,31200000,"informational, transactional",,https://www.zillow.com/salisbury-md/,https://www.realtor.com/realestateandhomes-search/Salisbury_MD
salt lake city zip code,0,11,0,14800,37,0.21,0,0,informational,,https://www.zillow.com/browse/homes/ut/salt-lake-county/,
samantha russell,0,0,75,14800,47,0.00,0,28200000,informational,,,https://www.realtor.com/realestateagents/5f773eaa976cd40011892d7d
sammamish,0,7,11,14800,71,0.68,0,8230000,"informational, transactional",,https://www.zillow.com/sammamish-wa/,https://www.realtor.com/realestateandhomes-search/Sammamish_WA
san angelo texas,0,62,0,14800,56,0.55,0.01,30500000,informational,,https://www.zillow.com/san-angelo-tx/,
san bernardino ca,0,24,34,14800,72,0.29,0,83300000,informational,,https://www.zillow.com/san-bernardino-ca/,https://www.realtor.com/realestateandhomes-search/San-Bernardino_CA
san diego apartments,0,3,10,14800,84,0.76,0.34,168000000,informational,,https://www.zillow.com/san-diego-ca/apartments/,https://www.realtor.com/apartments/San-Diego_CA
san francisco california,0,19,28,14800,83,0.34,0.01,1240000000,informational,,https://www.zillow.com/san-francisco-ca/,https://www.realtor.com/realestateandhomes-search/San-Francisco_CA
san jose zip code,0,41,0,14800,48,0.00,0,0,"informational, transactional",,https://www.zillow.com/browse/homes/ca/santa-clara-county/,
san joses,0,30,26,14800,60,1.57,0,265000,navigational,,https://www.zillow.com/san-jose-ca/,https://www.realtor.com/realestateandhomes-search/San-Jose_CA
san marcos high school,0,0,60,14800,55,0.00,0,43800000,commercial,,,https://www.realtor.com/local/schools/San-Marcos-High-School-0768658951
san pedro belize,0,0,45,14800,53,0.76,0.05,10300000,"informational, transactional",,,https://www.realtor.com/international/bz/san-pedro-belize-city/land/
sandbridge beach,0,52,29,14800,65,0.46,0.1,1360000,informational,,https://www.zillow.com/sandbridge-beach-virginia-beach-va/,https://www.realtor.com/realestateandhomes-search/Sandbridge_Virginia-Beach_VA
sandy utah,0,9,68,14800,59,0.56,0.01,38100000,informational,,https://www.zillow.com/sandy-ut/,https://www.realtor.com/realestateandhomes-search/Sandy_UT
sanford fl,0,67,28,14800,75,0.56,0.01,36300000,informational,,https://www.zillow.com/sanford-fl/,https://www.realtor.com/realestateandhomes-search/Sanford_FL
santa ana ca,0,33,45,14800,68,1.16,0.01,196000000,informational,,https://www.zillow.com/santa-ana-ca/,https://www.realtor.com/realestateandhomes-search/Santa-Ana_CA
santa barbara california,0,12,61,14800,87,0.55,0.04,308000000,informational,,https://www.zillow.com/santa-barbara-ca/,https://www.realtor.com/realestateandhomes-search/Santa-Barbara_CA
santa clara ca,0,19,56,14800,96,4.92,0,187000000,informational,,https://www.zillow.com/santa-clara-ca/,https://www.realtor.com/realestateandhomes-search/Santa-Clara_CA
santa clarita ca,0,10,21,14800,75,0.26,0,24400000,informational,,https://www.zillow.com/santa-clarita-ca/,https://www.realtor.com/realestateandhomes-search/Santa-Clarita_CA
santa maria california,0,7,27,14800,60,0.41,0.01,354000000,informational,,https://www.zillow.com/santa-maria-ca/,https://www.realtor.com/realestateandhomes-search/Santa-Maria_CA
santa paula,0,95,11,14800,48,0.22,0.01,150000000,informational,,https://www.zillow.com/santa-paula-ca/,https://www.realtor.com/realestateandhomes-search/Santa-Paula_CA
santa rosa nm,0,47,46,14800,63,0.61,0.03,32800000,"informational, navigational",,https://www.zillow.com/santa-rosa-nm/,https://www.realtor.com/realestateandhomes-search/Santa-Rosa_NM
santee drive in,0,0,76,14800,39,0.00,0,5400000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-detail/Santee-Lakes-Ct_Elloree_SC_29047_M95674-07710
sapling,0,0,81,14800,80,2.19,0.02,46400000,navigational,,,https://www.realtor.com/realestateandhomes-detail/2647-Sapling-St_Allison-Park_PA_15101_M46733-35104
sara rose,0,45,12,14800,28,0.74,0,220000000,informational,,https://www.zillow.com/homedetails/806-Sara-Rose-St-Houston-TX-77018/27993206_zpid/,https://www.realtor.com/realestateandhomes-detail/806-Sara-Rose-St_Houston_TX_77018_M70311-57786
sarah baker,0,0,28,14800,48,2.06,0,112000000,informational,,,https://www.realtor.com/realestateagents/5d387e3a8ea139001323fd6b
sarah mcdaniel,0,0,30,14800,44,0.00,0,6980000,informational,,,https://www.realtor.com/realestateagents/5aad5b452f1e24001282c5c6
sarah sutherland,0,56,30,14800,54,0.00,0,14600000,informational,,https://www.zillow.com/profile/sarah89136,https://www.realtor.com/realestateagents/5c588165410c0000123c60d8
saranac lake,0,11,24,14800,67,0.62,0.04,4820000,informational,,https://www.zillow.com/saranac-lake-ny/,https://www.realtor.com/realestateandhomes-search/Saranac-Lake_NY
sarasota county,0,62,48,14800,91,1.08,0.02,67500000,"informational, navigational",,https://www.zillow.com/sarasota-county-fl/,https://www.realtor.com/realestateandhomes-search/Sarasota-County_FL
sarnia,0,84,0,14800,63,0.40,0,20900000,informational,,https://www.zillow.com/sarnia-on/,
satellite beach,0,0,6,14800,60,0.63,0.02,291000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Satellite-Beach_FL
saugatuck mi,0,17,44,14800,67,0.67,0.11,2450000,"informational, transactional",,https://www.zillow.com/saugatuck-mi/sold/,https://www.realtor.com/realestateandhomes-search/Saugatuck_MI
saugerties ny,0,0,27,14800,54,0.68,0.03,4930000,informational,,,https://www.realtor.com/realestateandhomes-search/Saugerties_NY
sautee,0,21,24,14800,70,0.26,0,8710000,informational,,https://www.zillow.com/sautee-nacoochee-ga-30571/in-sautee_att/,https://www.realtor.com/realestateandhomes-detail/2198-Sautee-Trl_Sautee-Nacoochee_GA_30571_M57420-51955
scarlett sage,0,56,23,14800,49,0.00,0,17500000,informational,,https://www.zillow.com/homedetails/12429-Scarlett-Sage-Ct-Winter-Garden-FL-34787/54447884_zpid/,https://www.realtor.com/realestateandhomes-detail/12846-Scarlett-Sage-Dr_Farragut_TN_37934_M91718-87468
schofield barracks,0,56,54,14800,68,0.46,0,1670000,informational,,https://www.zillow.com/schofield-barracks-hi/,https://www.realtor.com/realestateandhomes-search/Schofield-Barracks_HI
schol xxx.com,0,16,0,14800,13,0.00,0,1690000000,informational,,https://www.zillow.com/homedetails/Xxx-W-School-Rd-Higgins-Lake-MI-48627/2116319941_zpid/,
scott marshall,0,0,53,14800,60,0.45,0,177000000,informational,,,https://www.realtor.com/realestateagents/56c6f489bb954c01006c7a1a
scott mcgillivray,0,0,19,14800,56,0.00,0,809000,informational,,,https://www.realtor.com/videos/scott-mcgillivray-vacation-house-rules-/e3aa27f0-ae3e-4ebe-90b7-2a3a763d387d?playlist_id=ec2ed8e8-16a1-46f8-a91e-c6753b0417e0
sea isle city,0,0,60,14800,50,0.41,0.03,138000000,informational,,,https://www.realtor.com/realestateandhomes-search/Sea-Isle-City_NJ
seabrook island,0,0,19,14800,68,0.70,0.12,6220000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Seabrook-Island_SC
sean stewart,0,0,65,14800,50,0.00,0,60900000,informational,,,https://www.realtor.com/realestateagents/56ca215b89a68901006edffd
seattle apartments,0,2,0,14800,86,1.28,0.34,124000000,informational,,https://www.zillow.com/seattle-wa/apartments/,
secluded,0,0,50,14800,49,0.00,0,120000000,informational,,,https://www.realtor.com/realestateandhomes-detail/1406-Secluded-Ln_Longview_TX_75604_M79931-18144
second chance apartments,0,0,65,14800,59,0.67,0.19,180000000,navigational,,,https://www.realtor.com/local/schools/Second-Chance-Academy-College-0731459741
sedalia mo,0,82,33,14800,56,0.40,0.01,5450000,informational,,https://www.zillow.com/sedalia-mo/,https://www.realtor.com/realestateandhomes-search/Sedalia_MO
seguin isd,0,53,45,14800,56,0.00,0,1790000,"informational, navigational",,https://www.zillow.com/homedetails/130-Milagros-Seguin-TX-78155/97597815_zpid/,https://www.realtor.com/realestateandhomes-detail/530-E-Pine-St_Seguin_TX_78155_M99514-74232
seguin tx,0,38,13,14800,66,0.25,0.02,7060000,"informational, navigational",,https://www.zillow.com/seguin-tx/,https://www.realtor.com/realestateandhomes-search/Seguin_TX
selma alabama,0,94,80,14800,67,0.41,0.01,9530000,informational,,https://www.zillow.com/selma-al/,https://www.realtor.com/realestateandhomes-search/Selma_AL
seminole county,0,73,52,14800,84,0.00,0.01,0,"informational, navigational",,https://www.zillow.com/seminole-county-fl/,https://www.realtor.com/realestateandhomes-search/Seminole-County_FL
seminole high school,0,97,0,14800,68,0.00,0,16600000,commercial,,https://www.zillow.com/homedetails/Highway-99-Acre-7-Seminole-OK-74868/2061631720_zpid/,
serendipity 3,0,92,0,14800,69,0.95,0,25700000,navigational,,https://www.zillow.com/homedetails/3-Serendipity-Cir-Saint-Louis-MO-63131/2789195_zpid/,
sesi,0,46,0,14800,62,6.31,0,240000000,navigational,,https://www.zillow.com/lender-profile/Sesi_Cacoilo/,
seth rich,0,0,27,14800,52,0.06,0.01,44000000,informational,,,https://www.realtor.com/realestateagents/568328de7e54f70100201347
settera,0,0,49,14800,62,0.00,0,83,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/4811-Seterra-Bnd_Durham_NC_27712_M53069-55111
shane van dyke,0,49,0,14800,34,0.00,0,2010000,informational,,https://www.zillow.com/profile/shane-vandyke/,
shanksville pa,0,64,36,14800,62,0.76,0.02,741000,"informational, transactional",,https://www.zillow.com/shanksville-pa/,https://www.realtor.com/realestateandhomes-search/Shanksville_PA
shar,0,0,92,14800,65,1.51,0.04,254000000,commercial,,,https://www.realtor.com/realestateagents/56bc1cba7e54f7010021c347
sharon fonseca,0,0,13,14800,54,0.00,0,5160000,"informational, transactional",,,https://www.realtor.com/realestateagents/5a32ab32444f6a0011204e82
sharonview,0,86,83,14800,65,0.65,0.07,147000,navigational,,https://www.zillow.com/homedetails/3918-Sharonview-Dr-Cincinnati-OH-45241/34405825_zpid/,https://www.realtor.com/realestateandhomes-detail/4642-Sharon-View-Rd_Charlotte_NC_28226_M69603-45777
shauna brooks,0,0,37,14800,44,0.00,0,5040000,"informational, transactional",,,https://www.realtor.com/realestateagents/5a9183aa6864a1001048358a
shawnee ok,0,84,78,14800,60,0.45,0.01,15100000,"informational, navigational",,https://www.zillow.com/shawnee-ok/,https://www.realtor.com/realestateandhomes-search/Shawnee_OK
sheena shaw,0,0,70,14800,42,0.00,0,20400000,informational,,,https://www.realtor.com/realestateagents/56d62ec7f384a201005f208c
shelby nc,0,25,41,14800,61,0.40,0.01,40000000,informational,,https://www.zillow.com/shelby-nc/,https://www.realtor.com/realestateandhomes-search/Shelby_NC
shelbyville tn,0,0,7,14800,52,0.55,0.01,5600000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Shelbyville_TN
shelton ct,0,15,8,14800,54,0.37,0.01,17800000,"informational, navigational",,https://www.zillow.com/shelton-ct/,https://www.realtor.com/realestateandhomes-search/Shelton_CT
sheridan wy,0,9,44,14800,71,0.30,0.02,7330000,informational,,https://www.zillow.com/sheridan-wy/,https://www.realtor.com/realestateandhomes-search/Sheridan_WY
sherwood forest,0,0,98,14800,58,0.38,0,25300000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Sherwood-Forest_Kissimmee_FL
shiek,0,42,0,14800,29,1.77,0.94,1950000,informational,,https://www.zillow.com/profile/Shiek-Hossain,
shiplap ceiling,0,0,98,14800,44,0.62,1,11200000,informational,,,https://www.realtor.com/advice/home-improvement/jonathan-knight-of-farmhouse-fixer-points-out-a-shockingly-common-feature-nearly-all-homebuyers-hate/
shores of panama,0,38,0,14800,54,1.23,0.18,13100000,navigational,,https://www.zillow.com/panama-city-beach-fl-32408/at-shores-of-panama_att/,
short pump middle school,0,25,12,14800,46,0.00,0,47800000,navigational,,https://www.zillow.com/schools/95265/short-pump-middle-school/,https://www.realtor.com/realestateandhomes-search/Glen-Allen_VA/schools/Short-Pump-Middle-School-0772869201
short sale,0,11,15,14800,73,1.15,0.82,2800000000,informational,,https://www.zillow.com/fl/short-sale/,https://www.realtor.com/advice/sell/what-is-a-short-sale/
show low az,0,5,52,14800,62,0.67,0.04,2060000000,informational,,https://www.zillow.com/show-low-az/,https://www.realtor.com/realestateandhomes-search/Show-Low_AZ
showing,0,91,0,14800,65,1.03,0.02,8460000000,commercial,,https://www.zillow.com/sellers-guide/tips-for-showing-your-house/,
sierra ky,0,23,0,14800,25,8.78,0,74,informational,,https://www.zillow.com/homedetails/2443-Sierra-Dr-Villa-Hills-KY-41017/331524688_zpid/,
siesta beach,0,0,36,14800,63,0.61,0.05,16900000,commercial,,,https://www.realtor.com/realestateandhomes-search/Siesta-Beach_Sarasota_FL
signal hill,0,0,51,14800,57,0.63,0,257000000,informational,,,https://www.realtor.com/realestateandhomes-search/Signal-Hill_CA
sikeston mo,0,41,71,14800,54,0.39,0.01,2490000,"informational, transactional",,https://www.zillow.com/sikeston-mo/,https://www.realtor.com/realestateandhomes-search/Sikeston_MO
silver city nm,0,14,36,14800,57,0.43,0.02,181000000,"informational, transactional",,https://www.zillow.com/silver-city-nm/land/,https://www.realtor.com/realestateandhomes-search/Silver-City_NM
silvermist,0,92,88,14800,54,3.73,0.08,4980000,informational,,https://www.zillow.com/homedetails/9389-Silvermist-Ln-Manassas-VA-20111/249694762_zpid/,https://www.realtor.com/realestateandhomes-detail/142-Silvermist-Ct_Little-Silver_NJ_07739_M53966-65026
silverstone,0,0,68,14800,97,1.52,0.01,55400000,commercial,,,https://www.realtor.com/community-detail/Silverstone-North_3813-Silver-Strand-Trail_Palmetto_FL_34221_Q717000068853
simpsonville sc,0,10,6,14800,73,0.36,0.01,7200000,"informational, transactional",,https://www.zillow.com/simpsonville-sc/,https://www.realtor.com/realestateandhomes-search/Simpsonville_SC
singer island,0,76,35,14800,54,0.61,0.07,328000000,"informational, transactional",,https://www.zillow.com/riviera-beach-fl/singer-island-beach_att/,https://www.realtor.com/realestateandhomes-search/Singer-Island_West-Palm-Beach_FL
sirius star,0,0,68,14800,63,4.86,0,0,informational,,,https://www.realtor.com/realestateandhomes-detail/2532-Sirius-Star-St_Henderson_NV_89044_M26098-07678
sisters oregon,0,47,74,14800,60,0.64,0.07,1230000000,informational,,https://www.zillow.com/sisters-or/,https://www.realtor.com/realestateandhomes-search/Sisters_OR
skidmore,0,0,80,14800,78,1.13,0.01,22800000,navigational,,,https://www.realtor.com/realestateandhomes-detail/1599-Skidmore-Ln_Tyler_TX_75703_M72246-03154
sky king,0,63,0,14800,56,0.00,0,921000000,"informational, transactional",,https://www.zillow.com/homedetails/9040-Sky-King-Dr-Colorado-Springs-CO-80924/80392919_zpid/,
skylar rae,0,47,19,14800,29,0.00,0,15800000,informational,,https://www.zillow.com/homedetails/5117-Skylar-Rae-Rd-Edmond-OK-73034/2065525920_zpid/,https://www.realtor.com/realestateandhomes-detail/5317-Skylar-Rae-Rd_Edmond_OK_73034_M91916-19324
small woods,0,90,89,14800,57,0.38,0.54,11200000,navigational,,https://www.zillow.com/smallwood-ny/,https://www.realtor.com/realestateandhomes-detail/3793-Smallwood-Ct_Pleasanton_CA_94566_M25563-82990
smartbackgroundchecks,0,40,0,14800,49,1.46,0.04,42,navigational,,https://www.zillow.com/homedetails/7917-Lake-Stone-Cir-Douglasville-GA-30134/66760037_zpid/,
smoki,0,65,56,14800,23,0.00,0.01,7310000,"informational, transactional",,https://www.zillow.com/homedetails/9475-E-Smoki-Trl-Dewey-AZ-86327/67815927_zpid/,https://www.realtor.com/realestateandhomes-detail/2215-Smoki-Trl-512_Chino-Valley_AZ_86323_M18214-52930
snellville ga,0,7,0,14800,67,0.47,0.01,7850000,informational,,https://www.zillow.com/snellville-ga/,
snow valley,0,52,51,14800,55,1.57,0,457000000,navigational,,https://www.zillow.com/running-springs-ca/snow-valley-ski-resort_att/,https://www.realtor.com/realestateandhomes-detail/186-Snow-Valley-Rd_Priest-River_ID_83856_M94027-28379
snowbird utah,0,97,67,14800,63,1.09,0.06,2760000,navigational,,https://www.zillow.com/snowbird-lodge-ut/,https://www.realtor.com/realestateandhomes-search/Snowbird_UT
snowmass,0,0,96,14800,74,22.10,0.12,7130000,navigational,,,https://www.realtor.com/realestateandhomes-search/Snowmass_CO
snowshoe wv,0,25,31,14800,66,1.02,0.09,1740000,"informational, navigational",,https://www.zillow.com/snowshoe-wv/,https://www.realtor.com/realestateandhomes-search/Snowshoe_WV
soda springs,0,0,50,14800,68,0.88,0.01,29000000,commercial,,,https://www.realtor.com/realestateandhomes-search/Soda-Springs_CA
soho new york,0,54,0,14800,59,0.75,0.01,86400000,informational,,https://www.zillow.com/soho-new-york-ny/condos/,
solaire,0,88,0,14800,56,2.09,0.03,122000000,commercial,,https://www.zillow.com/b/solaire-san-francisco-ca-65g7KK/,
solano county,0,50,0,14800,67,0.47,0.01,11100000,"informational, navigational",,https://www.zillow.com/solano-county-ca/,
solvay,0,0,46,14800,60,2.27,0,15100000,navigational,,,https://www.realtor.com/realestateandhomes-search/Solvay_NY/show-recently-sold
somerset apartments,0,55,99,14800,48,0.73,0.04,27300000,commercial,,https://www.zillow.com/b/somerset-apartments-lewisville-tx-5Xt3bx/,https://www.realtor.com/realestateandhomes-detail/336-N-Garfield-Ave_Montebello_CA_90640_M15365-68894
somerset ky,0,17,70,14800,66,0.42,0.01,17800000,informational,,https://www.zillow.com/somerset-ky/,https://www.realtor.com/realestateandhomes-search/Somerset_KY
somerset nj,0,8,11,14800,73,0.34,0.01,43000000,"informational, transactional",,https://www.zillow.com/somerset-nj/,https://www.realtor.com/realestateandhomes-search/Somerset_NJ
somerville ma,0,13,94,14800,79,0.50,0.01,31700000,"informational, navigational",,https://www.zillow.com/somerville-ma/,https://www.realtor.com/realestateandhomes-search/Somerville_MA/overview
sonoma california,0,45,26,14800,82,0.92,0.01,79900000,informational,,https://www.zillow.com/sonoma-ca/,https://www.realtor.com/realestateandhomes-search/Sonoma_CA
sonora ca,0,7,22,14800,71,0.34,0.01,67900000,"informational, navigational",,https://www.zillow.com/sonora-ca/,https://www.realtor.com/realestateandhomes-search/Sonora_CA
sonya c,0,0,46,14800,30,0.00,0,28700000,"informational, transactional",,,https://www.realtor.com/realestateagents/5c8f1d03d453cc0012a86223
sophia stewart,0,0,57,14800,50,0.00,0.01,35500000,"informational, transactional",,,https://www.realtor.com/realestateagents/56d5a9d5b5cc660100bc5912
sotheby's real estate,0,0,59,14800,80,1.52,0.27,16400000,navigational,,,https://www.realtor.com/realestateagency/566b493a7e54f701001d8b6f
south boston,0,0,30,14800,71,0.65,0,1170000000,informational,,,https://www.realtor.com/realestateandhomes-search/South-Boston_MA
south central bank,0,52,0,14800,73,2.21,0,966000000,navigational,,https://www.zillow.com/lender-profile/South%20Central%20Bank/,
south lake tahoe ca,0,7,21,14800,72,1.15,0,22000000,informational,,https://www.zillow.com/south-lake-tahoe-ca/,https://www.realtor.com/realestateandhomes-search/South-Lake-Tahoe_CA
south padre,0,83,63,14800,80,0.64,0.09,60100000,"informational, navigational",,https://www.zillow.com/south-padre-island-tx/,https://www.realtor.com/realestateandhomes-search/South-Padre-Island_TX
south padre island tx,0,57,21,14800,75,0.62,0.01,9340000,informational,,https://www.zillow.com/south-padre-island-tx/,https://www.realtor.com/realestateandhomes-search/South-Padre-Island_TX
south street seaport,0,61,0,14800,61,0.55,0.03,11100000,commercial,,https://www.zillow.com/financial-district-new-york-ny/at-south-street-seaport_att/,
southbend,0,67,12,14800,74,0.90,0.01,52600000,navigational,,https://www.zillow.com/south-bend-in/,https://www.realtor.com/realestateandhomes-search/South-Bend_IN
space needle seattle,0,46,0,14800,89,0.42,0.39,13900000,navigational,,https://www.zillow.com/seattle-wa/space-needle_att/,
sparkman high school,0,0,41,14800,51,0.00,0,1500000,commercial,,,https://www.realtor.com/local/schools/Sparkman-High-School-071442141
sparks nv,0,14,60,14800,64,0.47,0.01,14200000,informational,,https://www.zillow.com/sparks-nv/,https://www.realtor.com/realestateandhomes-search/Sparks_NV
spearfish sd,0,50,38,14800,50,0.51,0.04,2530000,informational,,https://www.zillow.com/spearfish-sd/land/,https://www.realtor.com/realestateandhomes-search/Spearfish_SD
spirit horse,0,41,0,14800,36,0.30,0.97,0,informational,,https://www.zillow.com/homedetails/10707-Spirit-Horse-Helotes-TX-78023/65105551_zpid/,
spirit mountain,0,0,91,14800,61,0.73,0.04,0,navigational,,,https://www.realtor.com/realestateandhomes-detail/800-Spirit-Mountain-Rd_Waynesville_NC_28786_M52124-65647
spooky nook,0,77,44,14800,55,0.61,0.01,4260000,navigational,,https://www.zillow.com/homedetails/2778-Spooky-Nook-Rd-Manheim-PA-17545/245319530_zpid/,https://www.realtor.com/realestateandhomes-detail/2075-Spooky-Nook-Rd_Mount-Joy_PA_17552_M46358-30159
spotsylvania,0,41,25,14800,77,0.47,0.01,6170000,"informational, navigational",,https://www.zillow.com/spotsylvania-va/,https://www.realtor.com/realestateandhomes-search/Spotsylvania_VA
spread eagle,0,74,60,14800,53,0.00,0,101000000,commercial,,https://www.zillow.com/spread-eagle-florence-wi/,https://www.realtor.com/realestateandhomes-detail/3761-Spread-Eagle-Ln_Island-Park_ID_83429_M99421-26309
spring garden,0,0,88,14800,38,1.02,0.01,1080000000,commercial,,,https://www.realtor.com/realestateandhomes-search/Spring-Garden_Philadelphia_PA
spring green,0,0,68,14800,70,3.90,0.07,2990000000,navigational,,,https://www.realtor.com/realestateandhomes-search/Spring-Green_WI
spring hill tn,0,14,7,14800,67,0.47,0.01,114000000,"informational, navigational",,https://www.zillow.com/spring-hill-tn/,https://www.realtor.com/realestateandhomes-search/Spring-Hill_TN
springdale utah,0,95,79,14800,61,0.98,0.07,4650000,informational,,https://www.zillow.com/springdale-ut/,https://www.realtor.com/realestateandhomes-search/Springdale_UT
springfield craigslist,0,34,0,14800,32,0.00,0,72,navigational,,https://www.zillow.com/springfield-oh/fsbo/,
springfield oregon,0,0,12,14800,59,0.52,0.02,453000000,informational,,,https://www.realtor.com/realestateandhomes-search/Springfield_OR
springfield va,0,20,30,14800,59,0.52,0.01,162000000,informational,,https://www.zillow.com/springfield-va/,https://www.realtor.com/realestateandhomes-search/Springfield_VA
spu,0,0,58,14800,84,5.74,0.04,92,navigational,,,https://www.realtor.com/realestateandhomes-search/Seattle_WA/university/Seattle-Pacific-University-00000001104475307416
sqft acre,0,0,93,14800,54,0.00,0,80900000,informational,,,https://www.realtor.com/realestateandhomes-search/Massachusetts
square deal,0,0,61,14800,60,6.20,0.01,1000000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/21-Square-Deal-Rd_Belen_NM_87002_M18242-38370
square feet,0,74,25,14800,84,1.32,0.01,881000000,informational,,https://www.zillow.com/san-francisco-ca/square-feet_att/,https://www.realtor.com/advice/sell/how-to-calculate-square-feet/
st andrews state park,0,52,0,14800,58,0.42,0.21,52500000,informational,,https://www.zillow.com/panama-city-beach-fl-32408/st-andrews-state-park_att/,
st armands circle,0,59,0,14800,54,0.71,0.02,401000,"informational, transactional",,https://www.zillow.com/sarasota-fl/st-armands-circle_att/,
st charles mo,0,45,65,14800,67,0.44,0.04,298000000,informational,,https://www.zillow.com/saint-charles-mo/,https://www.realtor.com/realestateandhomes-search/St.-Charles_MO
st cloud mn,0,79,65,14800,66,0.49,0.01,233000000,informational,,https://www.zillow.com/saint-cloud-mn/,https://www.realtor.com/realestateandhomes-search/St.-Cloud_MN
st cloud state university,0,77,0,14800,86,2.74,0.08,434000000,"informational, navigational",,https://www.zillow.com/b/park-plaza-apartments-saint-cloud-mn-5XqvyZ/,
st joseph missouri,0,75,0,14800,59,0.38,0.01,211000000,informational,,https://www.zillow.com/saint-joseph-mo/,
st louis city museum,0,48,0,14800,68,0.21,0.1,107000000,navigational,,https://www.zillow.com/saint-louis-mo/city-museum_att/,
st louis park,0,0,87,14800,64,0.58,0,648000000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/St.-Louis-Park_MN
st paul mn,0,44,37,14800,100,1.10,0.01,364000000,informational,,https://www.zillow.com/saint-paul-mn/,https://www.realtor.com/realestateandhomes-search/St.-Paul_MN
st pete,0,92,58,14800,94,0.74,0.01,400000000,informational,,https://www.zillow.com/saint-petersburg-fl/,https://www.realtor.com/realestateandhomes-search/St.-Petersburg_FL
st thomas usvi,0,65,66,14800,68,0.92,0.01,245000000,"informational, transactional",,https://www.zillow.com/saint-thomas-vi/,https://www.realtor.com/realestateandhomes-search/Saint-Thomas_VI
st. louis mo,0,39,51,14800,100,0.77,0.01,558000000,informational,,https://www.zillow.com/saint-louis-mo/,https://www.realtor.com/realestateandhomes-search/St.-Louis_MO
st. pete beach,0,0,87,14800,72,0.68,0.08,127000000,informational,,,https://www.realtor.com/realestateandhomes-search/St.-Pete-Beach_FL
stacy martin,0,0,27,14800,47,0.00,0,25200000,"informational, transactional",,,https://www.realtor.com/realestateagents/56b8ec5589a68901006cf3d1
stamford connecticut,0,6,11,14800,73,0.52,0.01,21800000,informational,,https://www.zillow.com/stamford-ct/,https://www.realtor.com/realestateandhomes-search/Stamford_CT
stan van gundy,0,0,65,14800,34,0.00,0,547000,informational,,,https://www.realtor.com/news/celebrity-real-estate/stan-van-gundy-selling-new-orleans-home/
stanislaus county,0,59,0,14800,69,0.80,0.01,7890000,"informational, navigational",,https://www.zillow.com/stanislaus-county-ca/,
starbird,0,69,90,14800,50,0.64,0.02,2300000,navigational,,https://www.zillow.com/b/starbird-seattle-wa-5XsPkg/,https://www.realtor.com/realestateandhomes-search/Starbird_San-Jose_CA/overview
staunton,0,0,69,14800,75,0.31,0,35300000,informational,,,https://www.realtor.com/realestateandhomes-search/Staunton_VA
stephen oakley twitter,0,74,0,14800,33,0.00,0,1820000,"navigational, transactional",,https://www.zillow.com/homedetails/15-Leila-Ct-Oakley-CA-94561/72554594_zpid/,
stephenville,0,0,51,14800,63,0.28,0,6790000,informational,,,https://www.realtor.com/realestateandhomes-search/Stephenville_TX/overview
steven krueger,0,0,37,14800,36,0.00,0,6230000,"informational, transactional",,,https://www.realtor.com/realestateagents/56d5b3ddb5cc660100bc60bc
stillwater oklahoma,0,58,38,14800,61,0.35,0.01,16000000,informational,,https://www.zillow.com/stillwater-ok/,https://www.realtor.com/realestateandhomes-search/Stillwater_OK
stines,0,47,28,14800,46,1.38,0,43300000,navigational,,https://www.zillow.com/homedetails/3219-Stines-Rd-Wall-Township-NJ-07719/39384855_zpid/,https://www.realtor.com/realestateandhomes-detail/135-Fox-Mays-Rd_Greeneville_TN_37745_M83957-07530
stockbridge ga,0,13,9,14800,65,0.67,0.01,7540000,"informational, navigational",,https://www.zillow.com/stockbridge-ga/,https://www.realtor.com/realestateandhomes-search/Stockbridge_GA
stone creek coffee,0,0,90,14800,43,1.48,0,33500000,navigational,,,https://www.realtor.com/realestateandhomes-search/Stone-Creek-at-Sunshine-Ranches_Southwest-Ranches_FL/overview
stone mountain ga,0,25,23,14800,77,0.78,0.02,122000000,"informational, navigational",,https://www.zillow.com/stone-mountain-ga/,https://www.realtor.com/realestateandhomes-search/Stone-Mountain_GA
stoneridge apartments,0,53,83,14800,46,0.89,0.04,3250000,commercial,,https://www.zillow.com/b/stoneridge-apartment-homes-upland-ca-5XjLNh/,https://www.realtor.com/realestateandhomes-detail/6250-Stoneridge-Mall-Rd_Pleasanton_CA_94588_M10013-51178
stonestown,0,46,32,14800,64,0.00,0,995000,"informational, navigational",,https://www.zillow.com/stonestown-san-francisco-ca/,https://www.realtor.com/realestateandhomes-search/Stonestown_San-Francisco_CA
stonewood mall,0,43,0,14800,52,0.00,0,601000,navigational,,https://www.zillow.com/downey-ca-90241/stonewood-mall_att/,
