Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
55117,85,3,1,720,36,0.12,0.01,1960000,informational,https://www.homelight.com/homes-for-sale/zip/55117-mn,https://www.zillow.com/saint-paul-mn-55117/,https://www.realtor.com/realestateandhomes-search/55117
5757 craner avenue,68,3,9,720,15,0.00,0,91,informational,https://www.homelight.com/agents/jackie-burison-co-hl29002n,https://www.zillow.com/homedetails/5757-Craner-Ave-North-Hollywood-CA-91601/20040268_zpid/,https://www.realtor.com/realestateandhomes-detail/5756-Craner-Ave_North-Hollywood_CA_91601_M18759-07065
60067,78,11,3,720,44,0.00,0,2740000,"informational, transactional",https://www.homelight.com/homes-for-sale/zip/60067-il,https://www.zillow.com/inverness-il-60067/,https://www.realtor.com/realestateandhomes-search/60067
60402,71,10,3,720,40,0.16,0,2070000,informational,https://www.homelight.com/homes-for-sale/zip/60402-il,https://www.zillow.com/stickney-il-60402/,https://www.realtor.com/realestateandhomes-search/60402
60490,66,9,2,720,41,0.00,0,1680000,informational,https://www.homelight.com/homes-for-sale/zip/60490-il,https://www.zillow.com/bolingbrook-il-60490/,https://www.realtor.com/realestateandhomes-search/60490
60656,74,3,1,720,43,0.10,0,1620000,informational,https://www.homelight.com/60656-il/homes-for-sale/condos,https://www.zillow.com/chicago-il-60656/,https://www.realtor.com/realestateandhomes-search/60656
6197 woodbury rd boca raton,10,1,2,720,14,0.00,0,95,informational,https://www.homelight.com/homes/palm-beach-county-fl/6197-woodbury-rd-boca-raton-fl-33433-4b61d57a164911e8a4f6128184e0bc72,https://www.zillow.com/homedetails/6197-Woodbury-Rd-Boca-Raton-FL-33433/46653026_zpid/,https://www.realtor.com/realestateandhomes-detail/6197-Woodbury-Rd_Boca-Raton_FL_33433_M68004-80203
63115,75,8,2,720,26,0.00,0.01,1170000,"informational, transactional",https://www.homelight.com/homes-for-sale/zip/63115-mo,https://www.zillow.com/saint-louis-mo-63115/,https://www.realtor.com/realestateandhomes-search/63115
63117,72,6,3,720,37,0.00,0,2050000,informational,https://www.homelight.com/homes-for-sale/zip/63117-mo,https://www.zillow.com/richmond-heights-mo-63117/,https://www.realtor.com/realestateandhomes-search/63117
63701,85,10,3,720,42,0.00,0,1650000,informational,https://www.homelight.com/homes-for-sale/zip/63701-mo,https://www.zillow.com/cape-girardeau-mo-63701/,https://www.realtor.com/realestateandhomes-search/63701
64116,79,2,1,720,48,0.00,0,2170000,informational,https://www.homelight.com/homes-for-sale/zip/64116-mo,https://www.zillow.com/kansas-city-mo-64116/,https://www.realtor.com/realestateandhomes-search/64116
64118,70,4,1,720,50,0.23,0,2150000,informational,https://www.homelight.com/homes-for-sale/zip/64118-mo,https://www.zillow.com/kansas-city-mo-64118/,https://www.realtor.com/realestateandhomes-search/64118
7203 via carmela san jose ca,14,1,3,720,11,0.00,0,76,informational,https://www.homelight.com/agents/rick-vague-ca-00800815-3168,https://www.zillow.com/homedetails/7203-Via-Carmela-San-Jose-CA-95139/19840814_zpid/,https://www.realtor.com/realestateandhomes-detail/7203-Via-Carmela_San-Jose_CA_95139_M20634-08377
731 brassie falls lane,12,1,2,720,14,0.00,0,87,informational,https://www.homelight.com/agents/justin-woodall-ga-274250,https://www.zillow.com/homedetails/731-Brassie-Falls-Ln-Jefferson-GA-30549/221927732_zpid/,https://www.realtor.com/realestateandhomes-detail/731-Brassie-Falls-Ln_Jefferson_GA_30549_M68904-24839
7500 sq ft in acres,86,30,32,720,19,0.00,0,11700000,informational,https://www.homelight.com/blog/buyer-average-cost-to-build-a-1500-sq-ft-house/,https://www.zillow.com/houston-tx/square-feet_att/,https://www.realtor.com/realestateandhomes-detail/7500-Back-Acres-Rd_Amarillo_TX_79119_M77808-97834
75042,82,4,1,720,38,0.07,0,1370000,informational,https://www.homelight.com/75042-tx/sold,https://www.zillow.com/garland-tx-75042/,https://www.realtor.com/realestateandhomes-search/75042
75044,83,11,1,720,40,0.34,0.01,1260000,informational,https://www.homelight.com/homes-for-sale/zip/75044-tx,https://www.zillow.com/garland-tx-75044/,https://www.realtor.com/realestateandhomes-search/75044
75077,87,4,1,720,34,0.35,0,1510000,informational,https://www.homelight.com/homes-for-sale/zip/75077-tx,https://www.zillow.com/lewisville-tx-75077/,https://www.realtor.com/realestateandhomes-search/75077
76020,79,8,2,720,40,0.59,0.01,1640000,informational,https://www.homelight.com/homes-for-sale/zip/76020-tx,https://www.zillow.com/azle-tx-76020/,https://www.realtor.com/realestateandhomes-search/76020
76549,70,10,2,720,37,0.26,0,1100000,informational,https://www.homelight.com/homes-for-sale/zip/76549-tx,https://www.zillow.com/killeen-tx-76549/,https://www.realtor.com/realestateandhomes-search/76549
77316,70,12,2,720,34,0.00,0,1240000,informational,https://www.homelight.com/homes-for-sale/zip/77316-tx,https://www.zillow.com/montgomery-tx-77316/,https://www.realtor.com/realestateandhomes-search/77316
77356,73,11,2,720,39,0.00,0,1050000,informational,https://www.homelight.com/homes-for-sale/zip/77356-tx,https://www.zillow.com/montgomery-tx-77356/,https://www.realtor.com/realestateandhomes-search/77356
77502,78,11,3,720,35,0.00,0,1080000,informational,https://www.homelight.com/homes-for-sale/zip/77502-tx,https://www.zillow.com/pasadena-tx-77502/,https://www.realtor.com/realestateandhomes-search/77502
77536,72,12,2,720,39,0.00,0,1210000,"informational, transactional",https://www.homelight.com/homes-for-sale/zip/77536-tx,https://www.zillow.com/deer-park-tx-77536/,https://www.realtor.com/realestateandhomes-search/77536
77578,71,8,3,720,30,0.00,0,94,informational,https://www.homelight.com/homes-for-sale/zip/77578-tx,https://www.zillow.com/manvel-tx-77578/,https://www.realtor.com/realestateandhomes-search/77578
77802,86,7,2,720,35,0.00,0,1250000,"informational, transactional",https://www.homelight.com/homes/brazos-county-tx/4602-park-rdg-bryan-tx-77802-3ea5f40258ec11e88594128184e0bc72,https://www.zillow.com/bryan-tx-77802/,https://www.realtor.com/realestateandhomes-search/77802
78222,70,10,2,720,36,0.14,0.01,981000,"informational, transactional",https://www.homelight.com/homes-for-sale/zip/78222-tx,https://www.zillow.com/san-antonio-tx-78222/,https://www.realtor.com/realestateandhomes-search/78222
78732,54,2,1,720,38,0.15,0.01,1040000,informational,https://www.homelight.com/homes-for-sale/zip/78732-tx,https://www.zillow.com/austin-tx-78732/,https://www.realtor.com/realestateandhomes-search/78732
78737,71,7,2,720,44,0.28,0,1560000,informational,https://www.homelight.com/homes-for-sale/zip/78737-tx,https://www.zillow.com/austin-tx-78737/,https://www.realtor.com/realestateandhomes-search/78737
78747,72,7,2,720,31,0.00,0,934000,informational,https://www.homelight.com/homes-for-sale/zip/78747-tx,https://www.zillow.com/austin-tx-78747/,https://www.realtor.com/realestateandhomes-search/78747
79902,63,3,1,720,43,0.23,0,1500000,informational,https://www.homelight.com/homes-for-sale/zip/79902-tx,https://www.zillow.com/el-paso-tx-79902/,https://www.realtor.com/realestateandhomes-search/79902
79904,74,5,1,720,40,0.22,0,1300000,informational,https://www.homelight.com/homes-for-sale/zip/79904-tx,https://www.zillow.com/el-paso-tx-79904/,https://www.realtor.com/realestateandhomes-search/79904
79924,75,9,2,720,42,0.13,0,1200000,"informational, transactional",https://www.homelight.com/homes-for-sale/zip/79924-tx,https://www.zillow.com/el-paso-tx-79924/,https://www.realtor.com/realestateandhomes-search/79924
80220,83,4,2,720,41,0.28,0.01,3100000,informational,https://www.homelight.com/homes-for-sale/zip/80220-co,https://www.zillow.com/denver-co-80220/,https://www.realtor.com/realestateandhomes-search/80220
80550,68,14,5,720,31,0.00,0,1580000,informational,https://www.homelight.com/homes-for-sale/zip/80550-co,https://www.zillow.com/severance-co-80550/,https://www.realtor.com/realestateandhomes-search/80550
85007,86,10,2,720,26,0.16,0,2050000,informational,https://www.homelight.com/homes-for-sale/zip/85007-az,https://www.zillow.com/phoenix-az-85007/,https://www.realtor.com/realestateandhomes-search/85007
85035,77,7,2,720,31,0.11,0.01,1420000,informational,https://www.homelight.com/homes-for-sale/zip/85035-az,https://www.zillow.com/phoenix-az-85035/,https://www.realtor.com/realestateandhomes-search/85035
85048,89,8,3,720,41,0.41,0.02,2980000,informational,https://www.homelight.com/homes-for-sale/zip/85048-az,https://www.zillow.com/phoenix-az-85048/,https://www.realtor.com/realestateandhomes-search/85048
85258,75,2,1,720,50,0.71,0.01,3240000,informational,https://www.homelight.com/85258-az/sold,https://www.zillow.com/scottsdale-az-85258/,https://www.realtor.com/realestateandhomes-search/85258
85335,66,8,2,720,24,9.87,0,954000,informational,https://www.homelight.com/85335-az/homes-for-sale/single-family-homes,https://www.zillow.com/el-mirage-az-85335/,https://www.realtor.com/realestateandhomes-search/85335
85339,78,3,2,720,41,0.22,0.01,1460000,informational,https://www.homelight.com/85339-az/sold,https://www.zillow.com/phoenix-az-85339/,https://www.realtor.com/realestateandhomes-search/85339
85382,86,4,1,720,48,0.55,0.01,1710000,informational,https://www.homelight.com/homes-for-sale/zip/85382-az,https://www.zillow.com/peoria-az-85382/,https://www.realtor.com/realestateandhomes-search/85382
87120,89,11,2,720,43,0.51,0,4210000,informational,https://www.homelight.com/87120-nm/sold,https://www.zillow.com/albuquerque-nm-87120/,https://www.realtor.com/realestateandhomes-search/87120
90094,47,4,3,720,32,0.00,0,2830000,informational,https://www.homelight.com/90094-ca/sold,https://www.zillow.com/los-angeles-ca-90094/,https://www.realtor.com/realestateandhomes-search/90094
90710,67,11,3,720,34,0.00,0,1650000,informational,https://www.homelight.com/homes-for-sale/zip/90710-ca,https://www.zillow.com/los-angeles-ca-90710/,https://www.realtor.com/realestateandhomes-search/90710
90746,81,6,2,720,37,0.00,0,1560000,informational,https://www.homelight.com/homes-for-sale/zip/90746-ca,https://www.zillow.com/carson-ca-90746/,https://www.realtor.com/realestateandhomes-search/90746
90807,68,5,1,720,39,0.10,0,2300000,informational,https://www.homelight.com/90807-ca/homes-for-sale/single-family-homes,https://www.zillow.com/long-beach-ca-90807/,https://www.realtor.com/realestateandhomes-search/90807
90810,63,15,3,720,35,0.00,0.01,1880000,informational,https://www.homelight.com/homes-for-sale/zip/90810-ca,https://www.zillow.com/long-beach-ca-90810/,https://www.realtor.com/realestateandhomes-search/90810
90813,73,7,4,720,27,0.00,0,2380000,informational,https://www.homelight.com/homes-for-sale/zip/90813-ca,https://www.zillow.com/long-beach-ca-90813/,https://www.realtor.com/realestateandhomes-search/90813
91360,68,3,2,720,36,4.22,0.01,2800000,informational,https://www.homelight.com/homes-for-sale/zip/91360-ca,https://www.zillow.com/thousand-oaks-ca-91360/,https://www.realtor.com/realestateandhomes-search/91360
92026,71,7,5,720,46,0.00,0,2620000,informational,https://www.homelight.com/homes-for-sale/zip/92026-ca,https://www.zillow.com/escondido-ca-92026/,https://www.realtor.com/realestateandhomes-search/92026
92130 homes for sale,41,3,2,720,32,0.37,0.17,667000,"informational, transactional",https://www.homelight.com/san-diego-ca/homes-for-sale,https://www.zillow.com/san-diego-ca-92130/,https://www.realtor.com/realestateandhomes-search/92130
92337,69,8,2,720,41,0.00,0,1330000,informational,https://www.homelight.com/homes-for-sale/zip/92337-ca,https://www.zillow.com/fontana-ca-92337/,https://www.realtor.com/realestateandhomes-search/92337
92585,59,20,3,720,32,0.00,0,895000,informational,https://www.homelight.com/homes-for-sale/zip/92585-ca,https://www.zillow.com/menifee-ca-92585/new-homes/,https://www.realtor.com/realestateandhomes-search/92585
92675,51,10,2,720,37,0.00,0,3090000,informational,https://www.homelight.com/homes-for-sale/zip/92675-ca,https://www.zillow.com/san-juan-capistrano-ca-92675/,https://www.realtor.com/realestateandhomes-search/92675
92883,63,7,1,720,35,0.23,0.01,1150000,informational,https://www.homelight.com/homes-for-sale/zip/92883-ca,https://www.zillow.com/corona-ca-92883/,https://www.realtor.com/realestateandhomes-search/92883
93012,59,13,4,720,34,0.00,0,2430000,informational,https://www.homelight.com/homes-for-sale/zip/93012-ca,https://www.zillow.com/camarillo-ca-93012/,https://www.realtor.com/realestateandhomes-search/93012
93311,50,6,1,720,48,0.20,0.01,1710000,informational,https://www.homelight.com/homes-for-sale/zip/93311-ca,https://www.zillow.com/bakersfield-ca-93311/,https://www.realtor.com/realestateandhomes-search/93311
93312,45,3,1,720,50,0.00,0.01,1700000,informational,https://www.homelight.com/93312-ca/homes-for-sale/single-family-homes,https://www.zillow.com/bakersfield-ca-93312/,https://www.realtor.com/realestateandhomes-search/93312
94024,58,12,2,720,21,0.00,0,1240000,informational,https://www.homelight.com/homes-for-sale/zip/94024-ca,https://www.zillow.com/los-altos-hills-ca-94024/,https://www.realtor.com/realestateandhomes-search/94024
94502,56,4,1,720,33,0.00,0,975000,informational,https://www.homelight.com/homes-for-sale/zip/94502-ca,https://www.zillow.com/alameda-ca-94502/,https://www.realtor.com/realestateandhomes-search/94502
94591,63,5,2,720,45,0.49,0.01,99,informational,https://www.homelight.com/homes-for-sale/zip/94591-ca,https://www.zillow.com/vallejo-ca-94591/,https://www.realtor.com/realestateandhomes-search/94591
94596,63,7,2,720,34,0.00,0,5450000,informational,https://www.homelight.com/94596-ca/sold,https://www.zillow.com/walnut-creek-ca-94596/,https://www.realtor.com/realestateandhomes-search/94596
94602,51,3,1,720,28,0.31,0,1760000,informational,https://www.homelight.com/homes-for-sale/zip/94602-ca,https://www.zillow.com/oakland-ca-94602/,https://www.realtor.com/realestateandhomes-search/94602
94605,75,9,2,720,31,0.54,0,1430000,informational,https://www.homelight.com/homes-for-sale/zip/94605-ca,https://www.zillow.com/oakland-ca-94605/,https://www.realtor.com/realestateandhomes-search/94605
94607,69,6,1,720,34,0.00,0,2960000,informational,https://www.homelight.com/homes-for-sale/zip/94607-ca,https://www.zillow.com/oakland-ca-94607/,https://www.realtor.com/realestateandhomes-search/94607
94610,80,3,2,720,32,0.24,0,1870000,informational,https://www.homelight.com/homes-for-sale/zip/94610-ca,https://www.zillow.com/piedmont-ca-94610/,https://www.realtor.com/realestateandhomes-search/94610
95070,60,7,2,720,37,0.19,0.01,2100000,informational,https://www.homelight.com/homes-for-sale/zip/95070-ca,https://www.zillow.com/saratoga-ca-95070/,https://www.realtor.com/realestateandhomes-search/95070
95377,79,4,2,720,38,0.00,0,909000,informational,https://www.homelight.com/homes-for-sale/zip/95377-ca,https://www.zillow.com/tracy-ca-95377/,https://www.realtor.com/realestateandhomes-search/95377
97222,94,13,3,720,31,0.00,0,3560000,informational,https://www.homelight.com/homes-for-sale/zip/97222-or,https://www.zillow.com/milwaukie-or-97222/,https://www.realtor.com/realestateandhomes-search/97222
a frame cabins for sale,86,3,5,720,50,0.27,0.84,12800000,transactional,https://www.homelight.com/blog/buyer-what-is-an-a-frame-house/,https://www.zillow.com/mi/a-frame_att/,https://www.realtor.com/news/unique-homes/10-awesome-a-frame-homes-you-can-buy-right-now/
a list of houses for rent,33,7,9,720,92,1.49,0.39,64,informational,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,https://www.zillow.com/rental-manager/post-a-listing/,https://www.realtor.com/rentals
aaronkirman,41,12,8,720,53,2.96,0.1,111000,"informational, transactional",https://www.homelight.com/agents/aaron-kirman-ca-01296524,https://www.zillow.com/profile/AaronKirmanGroup,https://www.realtor.com/realestateagents/56b334a1bb954c01006af1ac
abilene homes for sale,54,2,1,720,53,0.56,0.33,3240000,"informational, transactional",https://www.homelight.com/abilene-tx/top-real-estate-agents,https://www.zillow.com/abilene-tx/,https://www.realtor.com/realestateandhomes-search/Abilene_TX
abilene houses for sale,52,1,2,720,59,0.49,0.38,4270000,"informational, transactional",https://www.homelight.com/abilene-tx/homes-for-sale,https://www.zillow.com/abilene-tx/,https://www.realtor.com/realestateandhomes-search/Abilene_TX
abingdon va real estate,23,2,1,720,52,0.37,0.23,3200000,informational,https://www.homelight.com/abingdon-va/top-real-estate-agents,https://www.zillow.com/abingdon-va/,https://www.realtor.com/realestateandhomes-search/Abingdon_VA
active realty,57,5,18,720,43,1.97,0.06,45700000,commercial,https://www.homelight.com/blog/how-many-realtors-in-the-us/,https://www.zillow.com/profile/JUSTINTYE,https://www.realtor.com/realestateagency/active-realty_corona_ca_1530055_600989938
active under contract vs pending,41,23,17,720,47,0.00,0,58100000,"commercial, informational",https://www.homelight.com/blog/real-estate-pending-vs-contingent/,https://www.zillow.com/sellers-guide/why-pending-home-sales-fall-through/,https://www.realtor.com/advice/buy/what-do-the-status-remarks-mean-active-contingent-etc/
affordable housing calculator,80,2,50,720,76,1.37,0.33,66800000,informational,https://www.homelight.com/how-much-house-can-i-afford,https://www.zillow.com/mortgage-calculator/house-affordability/,https://www.realtor.com/mortgage/tools/affordability-calculator/
affordable mortgage calculator,32,4,13,720,78,1.46,0.3,22100000,informational,https://www.homelight.com/how-much-house-can-i-afford,https://www.zillow.com/mortgage-calculator/house-affordability/,https://www.realtor.com/mortgage/tools/affordability-calculator/
agency renting houses,37,1,2,720,88,2.64,0.32,471000000,commercial,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,https://www.zillow.com/rental-manager/resources/real-estate-agent-rentals/,https://www.realtor.com/advice/rent/are-there-realtors-out-there-who-help-find-apartments-how-would-they-earn-commission-on-these-types-of-properties/
agent estate,92,51,10,720,88,7.24,0.05,709000000,commercial,https://www.homelight.com/blog/how-many-realtors-in-the-us/,https://www.zillow.com/professionals/real-estate-agent-reviews/chicago-il/,https://www.realtor.com/realestateagents/
ahouse,83,54,71,720,37,1.42,0.91,1480000000,"informational, transactional",https://www.homelight.com/blog/buyer-steps-to-building-a-house/,https://www.zillow.com/home-buying-guide/10-steps-to-buying-a-home/,https://www.realtor.com/advice/buy/10-step-guide-for-first-time-home-buyers/
alamo heights homes for sale,53,2,1,720,45,0.55,0.36,3690000,"informational, transactional",https://www.homelight.com/alamo-heights-tx/top-real-estate-agents,https://www.zillow.com/alamo-heights-tx/,https://www.realtor.com/realestateandhomes-search/Alamo-Heights_TX
albany county ny homes for sale,40,1,2,720,44,0.26,0.09,81,"informational, transactional",https://www.homelight.com/albany-county-ny/top-real-estate-agents,https://www.zillow.com/albany-county-ny/,https://www.realtor.com/realestateandhomes-search/Albany-County_NY
albert lea real estate,27,2,1,720,50,0.13,0.17,4630000,commercial,https://www.homelight.com/albert-lea-mn/top-real-estate-agents,https://www.zillow.com/albert-lea-mn/,https://www.realtor.com/realestateandhomes-search/Albert-Lea_MN
albuquerque nm real estate,13,2,1,720,65,0.63,0.29,6140000,informational,https://www.homelight.com/albuquerque-nm/top-real-estate-agents,https://www.zillow.com/albuquerque-nm/,https://www.realtor.com/realestateandhomes-search/Albuquerque_NM
alder manor,80,36,30,720,39,1.50,0,2640000,informational,https://www.homelight.com/san-carlos-ca/alder-manor/top-real-estate-agents,https://www.zillow.com/b/alder-manor-apartments-burien-wa-5zwzFh/,https://www.realtor.com/realestateandhomes-search/Alder-Manor_San-Carlos_CA/overview
alex nova,42,31,33,720,30,0.63,1,60,navigational,https://www.homelight.com/agents/alex-nova-va-0225072521,https://www.zillow.com/profile/Alex%20Nova,https://www.realtor.com/realestateagents/56b07ed189a68901006c4d33
alexandria mn real estate,40,2,1,720,56,0.19,0.2,5720000,commercial,https://www.homelight.com/alexandria-mn/real-estate-agent-commissions,https://www.zillow.com/alexandria-mn/,https://www.realtor.com/realestateandhomes-search/Alexandria_MN
alhambra houses for sale,24,1,3,720,53,0.21,0.3,4860000,"informational, transactional",https://www.homelight.com/alhambra-ca/homes-for-sale,https://www.zillow.com/alhambra-ca/,https://www.realtor.com/realestateandhomes-search/Alhambra_CA
all 3 realty,92,64,14,720,34,2.34,0.01,167000000,navigational,https://www.homelight.com/atlanta-ga/top-real-estate-agents,https://www.zillow.com/homedetails/748-Outlook-Way-Atlanta-GA-30349/69377237_zpid/,"https://www.realtor.com/realestateagency/All-3-Realty,-Llc._Stockbridge_GA_4463870"
allegheny real estate,41,7,4,720,55,0.93,0.01,6400000,commercial,https://www.homelight.com/allegheny-county-pa/top-real-estate-agents,https://www.zillow.com/allegheny-county-pa/,https://www.realtor.com/realestateandhomes-search/Allegheny-County_PA
allendale nj homes for sale,60,1,2,720,40,0.14,0.17,99,"informational, transactional",https://www.homelight.com/allendale-nj/sell-house-fast,https://www.zillow.com/allendale-nj/,https://www.realtor.com/realestateandhomes-search/Allendale_NJ
alpena mi real estate,23,2,1,720,49,0.19,0.18,1050000,commercial,https://www.homelight.com/alpena-mi/top-real-estate-agents,https://www.zillow.com/alpena-mi/,https://www.realtor.com/realestateandhomes-search/Alpena_MI
amarillo texas homes for sale,35,2,1,720,56,0.55,0.32,86,"informational, transactional",https://www.homelight.com/amarillo-tx/homes-for-sale,https://www.zillow.com/amarillo-tx/,https://www.realtor.com/realestateandhomes-search/Amarillo_TX
amesbury ma real estate,44,2,1,720,46,0.30,0.21,1570000,informational,https://www.homelight.com/amesbury-ma/top-real-estate-agents,https://www.zillow.com/amesbury-ma/,https://www.realtor.com/realestateandhomes-search/Amesbury_MA
amherst homes for sale,76,3,1,720,55,0.29,0.26,9510000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/amherst-ny,https://www.zillow.com/amherst-ma/,https://www.realtor.com/realestateandhomes-search/Amherst_NY
anders real estate,40,22,15,720,32,0.86,0.13,14700000,navigational,https://www.homelight.com/agents/nancy-anders-nc-0132673,https://www.zillow.com/profile/Mitch%20Anders,https://www.realtor.com/realestateagents/nancy-anders___1583773
andover ma real estate,20,2,1,720,49,0.19,0.19,89,informational,https://www.homelight.com/andover-ma/top-real-estate-agents,https://www.zillow.com/andover-ma/,https://www.realtor.com/realestateandhomes-search/Andover_MA
ankeny homes for sale,42,2,1,720,50,0.49,0.3,2930000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/ankeny-ia,https://www.zillow.com/ankeny-ia/,https://www.realtor.com/realestateandhomes-search/Ankeny_IA
ankeny real estate,21,2,1,720,57,0.43,0.25,2940000,commercial,https://www.homelight.com/ankeny-ia/top-real-estate-agents,https://www.zillow.com/ankeny-ia/,https://www.realtor.com/realestateandhomes-search/Ankeny_IA
anthony lindsey,63,40,17,720,25,0.00,0.03,19100000,informational,https://www.homelight.com/agents/anthony-lindsey-nc-0158320,https://www.zillow.com/profile/Anthony%20Lindsey8,https://www.realtor.com/realestateagents/5680a55f0fa417010072d75f
antioch tennessee home for sale,32,2,1,720,43,0.48,0.36,5880000,"informational, transactional",https://www.homelight.com/antioch-tn/homes-for-sale,https://www.zillow.com/nashville-tn-37013/,https://www.realtor.com/realestateandhomes-search/Antioch_TN
apartment rental homes,76,6,5,720,100,0.67,0.24,281000000,navigational,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/rentals
apex real estate,66,14,13,720,42,0.78,0.16,29400000,commercial,https://www.homelight.com/apex-nc/top-real-estate-agents,https://www.zillow.com/apex-nc/,https://www.realtor.com/realestateandhomes-search/Apex_NC
ara realtors,36,21,10,720,48,2.77,0.32,40000000,navigational,https://www.homelight.com/agents/ara-minassian-tx-0564828,https://www.zillow.com/profile/ARA%20Realty,"https://www.realtor.com/realestateagency/ara-hansard-realty,-inc._franklin_ga_4547004"
arcadia ca homes for sale,26,3,1,720,49,0.22,0.28,5810000,"informational, transactional",https://www.homelight.com/arcadia-ca/homes-for-sale,https://www.zillow.com/arcadia-ca/,https://www.realtor.com/realestateandhomes-search/Arcadia_CA
arizona real estate for sale,84,2,1,720,81,0.65,0.48,57400000,"informational, transactional",https://www.homelight.com/blog/how-to-sell-a-house-by-owner-in-arizona/,https://www.zillow.com/az/,https://www.realtor.com/realestateandhomes-search/Arizona
arizona realtors,49,18,5,720,67,3.90,0.46,12800000,navigational,https://www.homelight.com/phoenix-az/top-real-estate-agents,https://www.zillow.com/professionals/real-estate-agent-reviews/phoenix-az/,https://www.realtor.com/realestateagents/phoenix_az
arlington ma real estate,59,2,1,720,52,0.31,0.21,19400000,informational,https://www.homelight.com/arlington-ma/top-real-estate-agents,https://www.zillow.com/arlington-ma/,https://www.realtor.com/realestateandhomes-search/Arlington_MA
arroyo grande real estate,23,1,2,720,51,0.23,0.27,4130000,informational,https://www.homelight.com/arroyo-grande-ca/top-real-estate-agents,https://www.zillow.com/arroyo-grande-ca/,https://www.realtor.com/realestateandhomes-search/Arroyo-Grande_CA
arthur mortell,15,11,7,720,23,0.00,0,87,"informational, navigational",https://www.homelight.com/agents/arthur-mortell-wa-94606,https://www.zillow.com/profile/Bainbridge%20WA%20Homes,https://www.realtor.com/realestateagents/56c73bfc89a68901006e5543
arthur thomas properties,68,50,10,720,40,0.00,0,32000000,navigational,https://www.homelight.com/agents/thomas-toye-nh-062399,https://www.zillow.com/homedetails/117-Green-St-APT-2-Somersworth-NH-03878/2082909188_zpid/,https://www.realtor.com/realestateagency/arthur-thomas-properties_lee_nh_1900013
ashley leigh,27,11,25,720,24,0.00,0.01,73,"commercial, informational",https://www.homelight.com/agents/ashley-leigh-va-hl14467369,https://www.zillow.com/profile/AshleyLeigh,https://www.realtor.com/realestateagents/ashley-leigh_gainesville_va_118747_
ashville nc real estate,51,2,1,720,67,0.50,0.36,9960000,informational,https://www.homelight.com/asheville-nc/top-real-estate-agents,https://www.zillow.com/asheville-nc/,https://www.realtor.com/realestateandhomes-search/Asheville_NC
aspen colorado homes for sale,48,1,2,720,59,0.48,0.35,4570000,"informational, transactional",https://www.homelight.com/aspen-co/homes-for-sale,https://www.zillow.com/aspen-co/,https://www.realtor.com/realestateandhomes-search/Aspen_CO
aspen colorado real estate,50,2,1,720,61,0.52,0.29,7200000,informational,https://www.homelight.com/aspen-co/top-real-estate-agents,https://www.zillow.com/aspen-co/,https://www.realtor.com/realestateandhomes-search/Aspen_CO
astoria real estate,58,1,2,720,56,0.44,0.28,11600000,informational,https://www.homelight.com/astoria-or/top-real-estate-agents,https://www.zillow.com/astoria-or/,https://www.realtor.com/realestateandhomes-search/Astoria_OR
at home clarksville tn,45,10,11,720,36,1.15,0.13,18000000,"navigational, transactional",https://www.homelight.com/best-time-to-sell-house/clarksville-tn,https://www.zillow.com/clarksville-tn/,https://www.realtor.com/realestateandhomes-search/Clarksville_TN
atascadero real estate,28,2,1,720,47,0.29,0.27,1370000,informational,https://www.homelight.com/atascadero-ca/top-real-estate-agents,https://www.zillow.com/atascadero-ca/,https://www.realtor.com/realestateandhomes-search/Atascadero_CA
athens texas home for sale,38,2,1,720,50,0.18,0.39,19200000,"informational, transactional",https://www.homelight.com/athens-tx/top-real-estate-agents,https://www.zillow.com/athens-tx/,https://www.realtor.com/realestateandhomes-search/Athens_TX
atherton ca homes for sale,22,2,1,720,53,0.26,0.33,1710000,"informational, transactional",https://www.homelight.com/atherton-ca/homes-for-sale,https://www.zillow.com/atherton-ca/,https://www.realtor.com/realestateandhomes-search/Atherton_CA
atlanta real estate agents,4,2,1,720,58,8.30,1,25000000,commercial,https://www.homelight.com/atlanta-ga/top-real-estate-agents,https://www.zillow.com/professionals/real-estate-agent-reviews/atlanta-ga/,https://www.realtor.com/realestateagents/atlanta_ga
aubrey tx homes for sale,33,2,1,720,39,0.65,0.35,4450000,"informational, transactional",https://www.homelight.com/aubrey-tx/homes-for-sale,https://www.zillow.com/aubrey-tx/,https://www.realtor.com/realestateandhomes-search/Aubrey_TX
auburn ca real estate,16,2,1,720,51,0.50,0.25,16000000,informational,https://www.homelight.com/auburn-ca/top-real-estate-agents,https://www.zillow.com/auburn-ca/,https://www.realtor.com/realestateandhomes-search/Auburn_CA
auburn real estate,52,1,3,720,63,0.43,0.28,30000000,informational,https://www.homelight.com/auburn-ca/top-real-estate-agents,https://www.zillow.com/auburn-al/,https://www.realtor.com/realestateandhomes-search/Auburn_AL
