Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
condos for sale in atlanta,0,4,5,18,0,4400,60,0.58,0.5,79,"informational, transactional",,https://www.homes.com/atlanta-ga/condos-for-sale/,https://www.century21.com/real-estate/atlanta-ga/LCGAATLANTA/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Atlanta-GA-776c/propertytype_CONDO,
condos for sale in ct,0,5,4,15,0,4400,56,0.30,0.41,72,"informational, transactional",,https://www.homes.com/connecticut/condos-for-sale/,https://www.century21.com/real-estate/connecticut/LSCT/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Hartford-CT-14375c/propertytype_CONDO,
condos in gulf shores,0,55,0,0,0,4400,81,1.46,0.43,6580000,commercial,,https://www.homes.com/gulf-shores-al/condos-for-sale/,,,
condos near me for rent,0,3,0,0,0,4400,62,0.57,0.32,49,"informational, transactional",,https://www.homes.com/condos-for-rent/,,,
conestoga valley school district,0,0,0,33,0,4400,52,0.00,0,1560000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Conestoga-Valley-School-District-unif%7C4206480-sd,
connecticut houses for sale,0,4,6,45,11,4400,68,0.42,0.3,100,"informational, transactional",,https://www.homes.com/connecticut/,https://www.century21.com/real-estate/connecticut/LSCT/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Prospect-CT-22442c,https://www.sothebysrealty.com/eng/sales/ct-usa
connellsville pa,0,0,0,38,0,4400,45,0.44,0.01,1870000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Connellsville-PA-2211c,
contract for deed,0,0,88,0,0,4400,69,1.16,0.21,65700000,informational,,,https://www.century21.com/glossary/definition/contract-for-deed,,
cooper city fl,0,0,90,68,0,4400,55,0.48,0.01,53800000,informational,,,https://www.century21.com/real-estate/cooper-city-fl/LCFLCOOPERCITY/,https://www.coldwellbanker.com/for-sale-homes/Cooper-City-FL-2235c,
cooperating,0,0,78,0,0,4400,38,2.13,0,129000000,informational,,,https://www.century21.com/glossary/definition/cooperating-broker,,
coos bay or,0,54,0,0,0,4400,60,0.46,0.04,9130000,informational,,https://www.homes.com/coos-bay-or/,,,
coosa pines,0,0,50,0,0,4400,51,0.00,0,228000,navigational,,,https://www.century21.com/real-estate/coosa-pines-al/LCALCOOSAPINES/,,
cope middle school,0,52,0,0,0,4400,41,0.00,0,198000000,commercial,,https://www.homes.com/bossier-city-la/homes-for-sale/cope-middle-school-school-zone/id-220027001573/,,,
copp,0,0,0,57,0,4400,53,0.00,0,16200000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Plaza-Real-Estate-3167c/Darren-Copp-861479a,
copperas cove texas,0,54,0,0,0,4400,65,0.49,0.01,3510000,informational,,https://www.homes.com/copperas-cove-tx/,,,
coram ny,0,76,53,58,0,4400,40,0.26,0,4210000,"informational, transactional",,https://www.homes.com/coram-ny/,https://www.century21.com/real-estate/coram-ny/LCNYCORAM/,https://www.coldwellbanker.com/for-sale-homes/Coram-NY-2247c,
cordele georgia,0,0,84,0,0,4400,56,0.49,0.01,1910000,informational,,,https://www.century21.com/real-estate/cordele-ga/LCGACORDELE/,,
cornelia ga,0,81,0,0,0,4400,46,0.53,0.01,7220000,"informational, navigational",,https://www.homes.com/cornelia-ga/,,,
cornville az,0,52,0,0,28,4400,46,0.43,0.02,910000,informational,,https://www.homes.com/cornville-az/,,,https://www.sothebysrealty.com/eng/sales/cornville-az-usa
cornwall on hudson,0,59,0,0,0,4400,45,0.41,0.01,8550000,"informational, transactional",,https://www.homes.com/cornwall-on-hudson-ny/,,,
coronado apartments,0,82,0,0,0,4400,25,0.74,0.05,8590000,transactional,,https://www.homes.com/coronado-ca/apartments-for-rent/,,,
coronado panama,0,0,0,0,60,4400,41,0.71,0.03,5030000,informational,,,,,https://www.sothebysrealty.com/eng/sales/detail/180-l-3137-n6wgl7/coronado-panama-city-pn
corporate condos littleton co,0,27,0,0,0,4400,19,0.00,0,6150000,commercial,,https://www.homes.com/littleton-co/condos-for-sale/,,,
corrales new mexico,0,17,0,43,0,4400,60,0.38,0.03,4270000,informational,,https://www.homes.com/corrales-nm/,,https://www.coldwellbanker.com/for-sale-homes/Corrales-NM-2269c,
corrales nm,0,0,0,38,0,4400,61,0.38,0.03,3580000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Corrales-NM-2269c,
cortina d ampezzo,0,0,0,0,82,4400,45,1.24,0.02,11000000,informational,,,,,https://www.sothebysrealty.com/eng/article/cortina-d-ampezzo
cortlandt manor,0,0,0,59,32,4400,60,0.16,0.01,3140000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Cortlandt-Manor-NY-2277c,https://www.sothebysrealty.com/eng/sales/cortlandt-manor-ny-usa
costa mesa apartments,0,49,0,0,0,4400,64,1.00,0.28,9220000,informational,,https://www.homes.com/costa-mesa-ca/apartments-for-rent/,,,
cottage core house,0,48,0,0,0,4400,44,1.44,0.96,34200000,informational,,https://www.homes.com/blog/2020/12/home-trends-2021-design-and-style-to-look-forward-to/,,,
cottage grove wi,0,87,0,0,0,4400,50,0.81,0.01,19300000,"informational, navigational",,https://www.homes.com/cottage-grove-wi/,,,
cottonwood ca,0,35,36,16,0,4400,55,0.31,0.01,12500000,informational,,https://www.homes.com/cottonwood-ca/,https://www.century21.com/real-estate/cottonwood-ca/LCCACOTTONWOOD/,https://www.coldwellbanker.com/for-sale-homes/Cottonwood-CA-2289c,
country club new orleans,0,73,0,0,0,4400,51,0.56,0,86000000,navigational,,https://www.homes.com/new-orleans-la/english-turn-golf-and-country-club-neighborhood/,,,
country homes,0,0,0,0,41,4400,65,1.11,1,12990000000,commercial,,,,,https://www.sothebysrealty.com/eng/sales/int/country-living-lstyle
country homes for sale near me,0,23,0,27,30,4400,61,0.68,0.37,82,transactional,,https://www.homes.com/homes-for-sale/,,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/int/country-living-lstyle
countryside il,0,0,0,80,0,4400,57,1.13,0.01,38800000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Countryside-IL-2295c,
courtnee draper,0,0,0,62,0,4400,36,0.00,0,97900,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-_-Mid_Atlantic-12685c/Courtney-Draper-7551515a,
coushatta la,0,0,75,59,0,4400,57,0.68,0.02,1160000,informational,,,https://www.century21.com/real-estate/coushatta-la/LCLACOUSHATTA/,https://www.coldwellbanker.com/for-sale-homes/Coushatta-LA-12311c,
coventry ri,0,0,76,0,0,4400,70,0.29,0.01,9060000,"informational, navigational",,,https://www.century21.com/real-estate/coventry-ri/LCRICOVENTRY/,,
cow hollow,0,0,0,0,40,4400,41,1.37,0.02,15300000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/cow-hollow-san-francisco-ca-usa
coxsackie ny,0,0,16,57,0,4400,49,0.42,0.01,1800000,informational,,,https://www.century21.com/real-estate/coxsackie-ny/LCNYCOXSACKIE/,https://www.coldwellbanker.com/for-sale-homes/Coxsackie-NY-12333c,
craftsman bungalow,0,0,0,26,0,4400,50,0.00,1,122000000,"commercial, informational",,,,https://blog.coldwellbanker.com/living-style-craftsman-bungalow/,
craig robert,0,0,0,0,79,4400,48,0.00,0,444000000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/associate/180-a-517-4021275/robert-craig
craig's listings,0,0,42,54,0,4400,55,0.61,0,31000000,navigational,,,https://www.century21.com/real-estate/victoria-craig/P25035443/,"https://www.coldwellbanker.com/Coldwell-Banker-Schmidt,-Realtors-8377c/Craig-Heinonen-349183a",
craigslist bethlehem pa,0,30,0,0,0,4400,43,0.00,0.01,92,"navigational, transactional",,https://www.homes.com/bethlehem-pa/homes-for-rent/,,,
craigslist binghamton new york,0,13,54,0,0,4400,31,0.00,0,85,navigational,,https://www.homes.com/broome-county-ny/homes-for-rent/p2/,https://commercial.century21.com/real-estate/binghamton-ny/LCNYBINGHAMTON/,,
craigslist birmingham alabama,0,37,0,0,0,4400,34,0.69,0,82,navigational,,https://www.homes.com/birmingham-al/35217/houses-for-rent/,,,
craigslist frederick maryland,0,30,0,0,0,4400,35,0.00,0,70,navigational,,https://www.homes.com/frederick-md/homes-for-rent/,,,
craigslist hampton va,0,56,0,0,0,4400,55,0.50,0.01,92,"navigational, transactional",,https://www.homes.com/newport-news-va/houses-for-rent/,,,
craigslist indpls,0,26,0,0,0,4400,52,1.08,0,78,navigational,,https://www.homes.com/indianapolis-in/46222/homes-for-rent/,,,
craigslist lawrence ks,0,29,0,0,0,4400,33,0.00,0,54,navigational,,https://www.homes.com/lawrence-ks/homes-for-rent/,,,
craigslist lubbock texas,0,46,0,0,0,4400,41,0.00,0.01,1600000,navigational,,https://www.homes.com/lubbock-tx/homes-for-rent/3-bedroom/,,,
craigslist memphis tennessee,0,45,0,0,0,4400,28,0.68,0,92,navigational,,https://www.homes.com/memphis-tn/38127/homes-for-rent/,,,
craigslist napa,0,32,0,0,0,4400,39,0.00,0,76,transactional,,https://www.homes.com/little-rock-ar/72211/homes-for-rent/,,,
craigslist pa scranton,0,0,57,0,0,4400,23,0.00,0,98,navigational,,,https://commercial.century21.com/real-estate/scranton-pa/LCPASCRANTON/?sl=0&le=0,,
craigslist panama city beach,0,44,0,0,0,4400,38,0.67,0.01,63,navigational,,https://www.homes.com/panama-city-fl/mobile-homes-for-sale/,,,
craigslist st joseph,0,48,0,0,0,4400,22,0.00,0,74,"navigational, transactional",,https://www.homes.com/st-joseph-county-in/houses-for-rent/p5/,,,
craigslist stockton ca,0,41,0,0,0,4400,31,0.00,0.01,79,navigational,,https://www.homes.com/stockton-ca/homes-for-rent/,,,
craigslist toledo oh,0,37,0,0,0,4400,36,0.29,0.01,93,navigational,,https://www.homes.com/toledo-oh/43609/homes-for-rent/,,,
craigslist zanesville,0,16,0,0,0,4400,31,0.00,0,89,navigational,,https://www.homes.com/muskingum-county-oh/homes-for-rent/,,,
cranberry lake,0,0,0,66,0,4400,62,0.47,0.01,18400000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Cranberry-Lake-NY-157135c,
cranberry pa,0,0,0,79,0,4400,65,0.53,0.01,21200000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Cranberry-Township-PA-2316c,
crawfordville,0,0,0,36,0,4400,56,0.41,0,3040000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Crawfordville-FL-12359c,
crawfordville florida,0,27,0,0,0,4400,55,0.33,0.02,2440000,informational,,https://www.homes.com/crawfordville-fl/,,,
create a flyer,0,16,0,0,0,4400,85,2.44,0.62,886000000,commercial,,https://marketing.homes.com/how-to-make-a-flyer-in-google-slides/,,,
creedmoor nc,0,57,52,15,0,4400,51,0.46,0.01,4020000,"informational, transactional",,https://www.homes.com/creedmoor-nc/,https://www.century21.com/real-estate/creedmoor-nc/LCNCCREEDMOOR/,https://www.coldwellbanker.com/for-sale-homes/Creedmoor-NC-2326c,
crested butte mountain resort,0,0,0,0,52,4400,58,1.43,0.13,1550000,navigational,,,,,https://www.sothebysrealty.com/eng/article/crested-butte-mountain-resort
crestone co,0,30,0,45,0,4400,58,2.60,0.02,1280000,informational,,https://www.homes.com/crestone-co/,,https://www.coldwellbanker.com/for-sale-homes/Crestone-CO-12379c,
crestwood middle school,0,38,0,0,0,4400,44,0.00,0,4530000,commercial,,https://www.homes.com/chesapeake-va/crestwood-middle-school/wcyste4jwyqj0/,,,
crivitz wi,0,0,0,13,0,4400,38,0.25,0.02,628000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Crivitz-WI-2341c,
cronic,0,0,0,0,63,4400,55,0.11,0.01,4250000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-1486-4025803/lisa-cronic
crosby mn,0,0,0,42,0,4400,36,0.34,0.01,6810000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Crosby-MN-12393c,
crow wing county,0,27,0,0,0,4400,52,1.69,0.01,5140000,"informational, navigational",,https://www.homes.com/crow-wing-county-mn/,,,
crowley la,0,98,0,0,0,4400,44,0.39,0.01,51600000,informational,,https://www.homes.com/crowley-la/,,,
crown king,0,74,0,0,0,4400,47,4.47,0.26,569000000,informational,,https://www.homes.com/crown-king-az/land-for-sale/,,,
crystal rose,0,0,26,0,0,4400,50,0.91,1,275000000,commercial,,,https://www.century21.com/real-estate-agent/profile/crystal-rose-P80110575,,
crystal smith,0,0,85,65,0,4400,37,0.52,0.01,247000000,informational,,,https://www.century21.com/real-estate-agent/profile/crystal-smith-souza-P25404027,"https://www.coldwellbanker.com/Coldwell-Banker-Apex,-Realtors-10381c/Crystal-Smith-7523795a",
crystal tree,0,71,0,0,0,4400,38,0.87,1,368000000,commercial,,https://www.homes.com/orland-park-il/crystal-tree-neighborhood/,,,
ct homes for sale,0,6,7,16,12,4400,70,0.35,0.25,53,"informational, transactional",,https://www.homes.com/connecticut/,https://www.century21.com/real-estate/connecticut/LSCT/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Branford-CT-21940c,https://www.sothebysrealty.com/eng/sales/ct-usa
cuesta park,0,0,0,77,63,4400,34,0.00,0,110000000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Cuesta-Park-CA-1460n,https://www.sothebysrealty.com/eng/sales/cuesta-park-mountain-view-ca-usa
cullman ala,0,0,76,0,0,4400,58,0.53,0,590000,informational,,,https://www.century21.com/real-estate/cullman-al/LCALCULLMAN/,,
culver city apartments,0,32,0,0,0,4400,63,1.06,0.36,84,informational,,https://www.homes.com/culver-city-ca/apartments-for-rent/,,,
cumberland county pa,0,57,0,0,0,4400,72,0.00,0,32300000,"informational, navigational",,https://www.homes.com/cumberland-county-pa/,,,
cumberland ri,0,0,87,90,0,4400,74,0.27,0.01,17600000,"informational, navigational",,,https://www.century21.com/real-estate/cumberland-ri/LCRICUMBERLAND/,https://www.coldwellbanker.com/for-sale-homes/Cumberland-RI-23678c,
cusie,0,86,0,0,0,4400,18,0.50,0,72400,informational,,https://www.homes.com/real-estate-agents/eugene-cusie/id-26430459/,,,
cvs heating pad,0,74,0,0,0,4400,46,0.62,1,88,"navigational, transactional",,https://www.homes.com/clarksburg-md/homes-for-rent/,,,
cypress gardens florida,0,0,86,0,0,4400,52,0.29,0.01,11000000,informational,,,https://www.century21.com/real-estate/cypress-gardens-fl/LCFLCYPRESSGARDENS/,,
cypress hills,0,0,87,0,0,4400,59,0.51,0.02,33400000,"informational, transactional",,,https://www.century21.com/real-estate/cypress-hills-ny/LCNYCYPRESSHILLS/,,
cypress waters,0,77,0,0,0,4400,49,0.86,0.06,7820000,navigational,,https://www.homes.com/irving-tx/cypress-waters-neighborhood/apartments-for-rent/,,,
dakota ridge high school,0,92,0,0,0,4400,47,0.00,0,13700000,navigational,,https://www.homes.com/littleton-co/homes-for-sale/dakota-ridge-senior-high-school-school-zone/id-080480001543/,,,
dallas county cad,0,0,0,68,0,4400,63,0.00,0,5460000,navigational,,,,https://blog.coldwellbanker.com/understanding-dallas-property-tax/,
dallas or,0,0,0,24,0,4400,54,0.33,0.02,1460000000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Dallas-OR-2418c,
dallas pa,0,0,79,0,0,4400,53,0.49,0.03,548000000,informational,,,https://www.century21.com/real-estate/dallas-pa/LCPADALLAS/,,
dallas pa weather,0,0,61,0,0,4400,43,0.00,0,94,informational,,,https://www.century21.com/property/lot-2-hildebrandt-rd--dallas-pa-18612-C2181609445,,
dan murphy,0,0,53,0,0,4400,59,0.10,0.01,128000000,navigational,,,https://www.century21.com/real-estate-agent/profile/dan-murphy-P80117136,,
dan wagner,0,71,0,34,0,4400,49,4.44,0.02,55400000,"informational, transactional",,https://www.homes.com/real-estate-agents/dan-wagner/q8qmwlx/,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12673c/Dan-Wagner-607625a,
danielle miller,0,0,0,67,0,4400,51,0.50,0.02,41100000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12673c/Danielle-Miller_Kreger-7587827a,
darien connecticut,0,0,0,98,26,4400,69,0.22,0.01,6310000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Darien-CT-12517c,https://www.sothebysrealty.com/eng/sales/darien-ct-usa
darlene rodriguez,0,0,23,0,0,4400,40,0.00,0,8550000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/darlene-rodriguez-P80109666,,
dauphin island al,0,94,0,0,0,4400,64,0.73,0.06,5040000,informational,,https://www.homes.com/dauphin-island-al/,,,
dave evans,0,0,0,52,0,4400,43,0.39,0.01,52600000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Select-Real-Estate-11911c/Dave-Evans-5663353a,
dave white,0,0,0,0,55,4400,50,1.00,0.09,781000000,navigational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-1181-63602534/dave-white
david bryan,0,0,0,82,0,4400,48,0.00,0.01,242000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-West-1187c/David-Bryan-3821815a,
david dahl,0,0,0,50,0,4400,52,0.00,0,41300000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Heritage-11759c/David-Dahl-451207a,
david dunn,0,0,34,0,0,4400,66,0.63,0.01,91400000,informational,,,https://www.century21.com/real-estate-agent/profile/david-dunn-P25077392,,
david gardner,0,0,0,42,0,4400,63,0.92,0.03,126000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Southern-Coast-2571c/David-Gardner-830629a,
david morr,0,0,72,0,0,4400,28,0.00,0,870000,informational,,,https://www.century21.com/real-estate-agent/profile/gary-farley-P25347566,,
david roth,0,0,0,53,0,4400,40,0.00,0.01,108000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Real-Estate-Group-12825c/DAVID-ROTH-667417a,
david steinberg,0,0,0,66,0,4400,62,0.82,0,21600000,informational,,,,"https://www.coldwellbanker.com/Coldwell-Banker-Schmidt,-Realtors-8377c/David-Steinberg-7513177a",
david thorton,0,0,0,29,0,4400,45,0.44,0,51800000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Watson-And-Knox-Real-Estate-1328c/David-Thornton-199318a,
dawson ga,0,81,53,72,0,4400,44,0.00,0.01,39100000,"informational, transactional",,https://www.homes.com/dawson-ga/,https://www.century21.com/real-estate/dawson-ga/LCGADAWSON/,https://www.coldwellbanker.com/for-sale-homes/Dawson-GA-12540c,
dawson springs kentucky,0,89,0,0,0,4400,36,0.39,0.01,3200000,"informational, transactional",,https://www.homes.com/dawson-springs-ky/,,,
dayton tennessee,0,0,0,68,0,4400,46,0.45,0.01,37400000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Dayton-TN-12554c,
deal nj,0,65,98,23,25,4400,56,0.36,0.01,711000000,"informational, transactional",,https://www.homes.com/deal-nj/homes-for-rent/,https://www.century21.com/real-estate/deal-nj/LCNJDEAL/,https://www.coldwellbanker.com/for-sale-homes/Deal-NJ-2477c,https://www.sothebysrealty.com/eng/sales/deal-nj-usa
dean miller,0,0,26,0,0,4400,51,0.46,0.01,151000000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/dean-miller-P25145526,,
dean rusk middle school,0,31,0,0,0,4400,31,0.00,0,401000,navigational,,https://www.homes.com/canton-ga/homes-for-sale/dean-rusk-middle-school-school-zone/id-130111001970/,,,
deborah morgan,0,80,44,22,0,4400,54,0.49,0.01,31500000,"informational, transactional",,https://www.homes.com/real-estate-agents/deborah-morgan/khkh4t9/,https://www.century21.com/real-estate-agent/profile/deborah-morgan-P25379289,https://www.coldwellbanker.com/Coldwell-Banker-Realty-_-Ohio-12621c/Deborah-Morgan-556351a,
deems,0,0,0,0,41,4400,50,4.21,0.01,168000000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-919-4011949/deems-dickinson
deep creek high school,0,95,0,0,0,4400,42,0.00,0,66600000,navigational,,https://www.homes.com/chesapeake-va/homes-for-sale/deep-creek-middle-school-school-zone/id-510081000289/,,,
deerfield ma,0,0,0,32,0,4400,59,0.44,0.01,10700000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Deerfield-MA-12607c,
def abide,0,0,0,69,0,4400,59,0.00,0,677000,commercial,,,,https://blog.coldwellbanker.com/the-origin-and-true-meaning-of-home/,
def of abide,0,0,0,61,0,4400,55,0.00,0,642000,commercial,,,,https://blog.coldwellbanker.com/the-origin-and-true-meaning-of-home/,
deforest wi,0,56,0,29,0,4400,58,0.32,0.01,1650000,"informational, navigational",,https://www.homes.com/deforest-wi/,,https://www.coldwellbanker.com/for-sale-homes/Deforest-WI-49188c,
deirdre o connell,0,0,0,0,62,4400,53,0.00,0,1310000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/associate/180-a-df21011907121051627/deirdre-oconnell
del norte county,0,87,86,0,0,4400,69,1.58,0.01,36500000,"informational, navigational",,https://www.homes.com/del-norte-county-ca/,https://www.century21.com/real-estate/del-norte-county-ca/LNCADELNORTE/,,
del valle tx,0,53,0,85,0,4400,48,0.58,0.01,13800000,informational,,https://www.homes.com/del-valle-tx/,,https://www.coldwellbanker.com/for-sale-homes/Del-Valle-TX-2511c,
delavan wisconsin,0,0,0,87,0,4400,52,0.55,0.02,2380000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Delavan-WI-12618c,
delaware county ohio,0,67,0,0,0,4400,73,0.00,0,253000000,"informational, navigational",,https://www.homes.com/delaware-county-oh/,,,
delaware homes for sale,0,8,6,22,15,4400,70,0.38,0.37,32100000,"informational, transactional",,https://www.homes.com/delaware/,https://www.century21.com/real-estate/delaware/LSDE/,https://www.coldwellbanker.com/delaware-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/de-usa
delaware houses for sale,0,7,6,21,15,4400,70,0.42,0.38,24100000,"informational, transactional",,https://www.homes.com/delaware/,https://www.century21.com/real-estate/delaware/LSDE/,https://www.coldwellbanker.com/delaware-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/de-usa
delhi la,0,0,0,82,0,4400,41,0.43,0.01,621000000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Delhi-LA-12626c,
deloris,0,0,24,0,0,4400,44,0.00,0,2920000,informational,,,https://www.century21.com/real-estate-agent/profile/deloris-wendling-P25368739,,
delran nj,0,0,0,92,0,4400,52,0.56,0.01,2840000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Delran-NJ-2527c,
denise brown,0,0,97,0,0,4400,37,1.95,0.01,0,"informational, transactional",,,https://homesforsale.century21.com/CENTURY-21-Hansen-Realty-3853c/Denise-Brown-7677427a,,
denton md,0,95,0,32,0,4400,49,0.25,0.01,19100000,"informational, navigational",,https://www.homes.com/denton-md/,,https://www.coldwellbanker.com/for-sale-homes/Denton-MD-12651c,
denver apartments for rent,0,61,0,0,0,4400,82,1.46,0.47,16300000,informational,,https://www.homes.com/denver-co/homes-for-rent/,,,
depoe bay oregon,0,95,0,0,0,4400,46,0.81,0.15,1420000,informational,,https://www.homes.com/depoe-bay-or/,,,
derby ct,0,0,0,50,0,4400,52,0.14,0,22700000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Derby-CT-12662c,
desert mountain,0,0,0,27,0,4400,63,0.75,0.06,379000000,navigational,,,,https://www.coldwellbanker.com/for-sale-homes/Desert-Mountain-Scottsdale-AZ-28997n,
desoto central high school,0,56,0,0,0,4400,57,0.00,0,4630000,navigational,,https://www.homes.com/southaven-ms/homes-for-sale/desoto-central-high-school-school-zone/id-280132001569/,,,
destin condos,0,83,0,0,0,4400,69,1.27,0.4,5480000,commercial,,https://www.homes.com/destin-fl/condos-for-sale/,,,
destry,0,0,0,62,0,4400,46,0.00,0.01,2370000,"informational, transactional",,,,"https://www.coldwellbanker.com/Coldwell-Banker-Apex,-Realtors-9997c/Destry-Gideon-380005a",
detatched,0,87,0,0,0,4400,49,1.10,0,514000000,informational,,https://www.homes.com/blog/2017/10/millennials-buying-detached-homes-pros-cons/,,,
detroit homes for sale,0,9,8,21,13,4400,69,0.42,0.38,24100000,"informational, transactional",,https://www.homes.com/detroit-mi/,https://www.century21.com/real-estate/detroit-mi/LCMIDETROIT/,https://www.coldwellbanker.com/for-sale-homes/Detroit-MI-12677c,https://www.sothebysrealty.com/eng/sales/detroit-mi-usa
devol,0,0,0,54,0,4400,52,1.01,0,4390000,navigational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Harris-McHaney-%26-Faucette--3531c/Mimi-DeVol-7423895a,
dewey beach de,0,0,81,0,0,4400,53,0.70,0.01,8870000,"informational, transactional",,,https://www.century21.com/real-estate/dewey-beach-de/LCDEDEWEYBEACH/?pt=2,,
dexter mi,0,0,0,74,0,4400,53,0.52,0.01,27100000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Dexter-MI-12690c,
diamond price,0,0,0,30,0,4400,77,1.43,1,0,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Bullard-Realty-3608c/DIAMOND-PRICE-7482523a,
diamond ranch high school,0,0,92,0,0,4400,51,0.00,0,13200000,navigational,,,https://www.century21.com/schools/phillips-ranch-ca-schools/diamond-ranch-high-school/O04753819-LCCAPHILLIPSRANCH,,
diana reyes,0,0,0,40,0,4400,43,0.00,0,24500000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12629c/Diana-Reyes-568707a,
dillard ga,0,47,26,0,0,4400,45,0.43,0.03,3790000,informational,,https://www.homes.com/dillard-ga/,https://www.century21.com/real-estate/dillard-ga/LCGADILLARD/,,
dillsburg pa,0,0,0,16,0,4400,43,0.41,0,1750000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Dillsburg-PA-2591c,
dingmans ferry,0,84,0,0,0,4400,40,0.24,0.01,1030000,informational,,https://www.homes.com/dingmans-ferry-pa/,,,
directions to new orleans,0,0,0,58,0,4400,41,0.40,0,88400000,informational,,,,https://blog.coldwellbanker.com/new-orleans-terms-you-should-know/,
dobbs ferry ny,0,82,0,38,0,4400,51,0.25,0.01,3960000,informational,,https://www.homes.com/dobbs-ferry-ny/,,https://www.coldwellbanker.com/coldwell-banker-realty-_-westchester-12683c/dobbs-ferry-office-364387d,
doex,0,0,0,0,38,4400,43,0.00,0,583000,informational,,,,,https://www.sothebysrealty.com/eng/sales/chateau-doex-vd-che
dollar to dominican peso,0,0,0,0,94,4400,39,0.00,0,32200000,informational,,,,,https://www.sothebysrealty.com/eng/sales/detail/180-l-83510-797817/763-pikes-peak-road-south-fork-co-81154
dolphin island,0,0,0,77,0,4400,68,0.53,0.1,78600000,"informational, transactional",,,,"https://www.coldwellbanker.com/for-sale-homes/Dolphin-Island-Preservation-Midway,GA-TRACT%7C106421785s",
donate saint jude,0,0,0,10,0,4400,62,19.62,0.48,8960000,commercial,,,,https://www.coldwellbanker.com/stjude,
donna's enchanted forest,0,95,0,0,0,4400,25,0.00,0,94,informational,,https://www.homes.com/real-estate-agents/donna-cote/id-28125828/,,,
dons appliances,0,81,0,0,0,4400,66,2.72,0.29,97,navigational,,https://www.homes.com/clarksburg-md/homes-for-rent/,,,
dorado beach,0,0,0,0,48,4400,61,0.97,0.11,50500000,informational,,,,,https://www.sothebysrealty.com/eng/sales/detail/180-l-2519-rfbb32/dorado-beach-00646
dorchester apartments,0,0,64,0,0,4400,54,0.72,0.06,9780000,commercial,,,https://www.century21.com/real-estate/dorchester-il/LCILDORCHESTER/?pt=7,,
