Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
sunkist park,78,10,1,31,22,480,21,0.00,0,1230000,informational,https://www.homelight.com/culver-city-ca/sunkist-park/top-real-estate-agents,https://www.redfin.com/neighborhood/9766/CA/Culver-City/Sunkist-Park,https://www.trulia.com/n/ca/culver-city/sunkist-park/90635/,https://www.remax.com/homes-for-rent/ca/culver-city/sunkist-park/neighborhood/10983,https://www.compass.com/agents/locations/sunkist-park-culver-city-ca/14185/
surfside beach homes for sale,50,5,3,9,49,480,55,0.36,0.38,3670000,"informational, transactional",https://www.homelight.com/surfside-beach-sc/homes-for-sale,https://www.redfin.com/city/18040/SC/Surfside-Beach,https://www.trulia.com/SC/Surfside_Beach/,https://www.remax.com/homes-for-sale/sc/surfside-beach/city/4570585,https://www.compass.com/homes-for-sale/surfside-beach-myrtle-beach-sc/
surprise farms,76,15,66,5,45,480,37,0.41,0.01,25000000,informational,https://www.homelight.com/surprise-az/surprise-farms/top-real-estate-agents,https://www.redfin.com/neighborhood/229970/AZ/Surprise/Surprise-Farms,https://www.trulia.com/AZ/Surprise/,https://www.remax.com/homes-for-sale/az/surprise/surprise-farms/neighborhood/48417,https://www.compass.com/homes-for-sale/surprise-farms-north-surprise-az/
susanville ca real estate,34,5,3,4,20,480,51,0.49,0.22,464000,commercial,https://www.homelight.com/susanville-ca/real-estate-agent-commissions,https://www.redfin.com/city/19533/CA/Susanville,https://www.trulia.com/CA/Susanville/,https://www.remax.com/homes-for-sale/ca/susanville/city/0677364,https://www.compass.com/homes-for-sale/susanville-ca/
syracuse ny homes for sale,30,4,3,7,15,480,58,0.29,0.31,61,"informational, transactional",https://www.homelight.com/syracuse-ny/homes-for-sale,https://www.redfin.com/city/18606/NY/Syracuse,https://www.trulia.com/NY/Syracuse/,https://www.remax.com/homes-for-sale/ny/syracuse/city/3673000,https://www.compass.com/homes-for-sale/syracuse-ny/
tampa fl homes,72,4,3,8,11,480,70,0.82,0.34,24200000,informational,https://www.homelight.com/tampa-fl/homes-for-sale/single-family-homes,https://www.redfin.com/city/18142/FL/Tampa,https://www.trulia.com/FL/Tampa/,https://www.remax.com/homes-for-sale/fl/tampa/city/1271000,https://www.compass.com/homes-for-sale/tampa-fl/
tampa palms homes for sale,49,5,3,9,25,480,45,0.48,0.42,2550000,"informational, transactional",https://www.homelight.com/tampa-fl/tampa-palms/top-real-estate-agents,https://www.redfin.com/neighborhood/72866/FL/Tampa/Tampa-Palms,"https://www.trulia.com/FL/Tampa,8266,Tampa_Palms/",https://www.remax.com/homes-for-sale/fl/tampa/tampa-palms/neighborhood/3889,https://www.compass.com/homes-for-sale/tampa-palms-tampa-fl/has-pool/
tarrytown homes for sale,67,4,3,8,9,480,46,0.25,0.3,1100000,transactional,https://www.homelight.com/tarrytown-ny/top-real-estate-agents,https://www.redfin.com/city/18651/NY/Tarrytown,https://www.trulia.com/NY/Tarrytown/,https://www.remax.com/homes-for-sale/ny/tarrytown/city/3673176,https://www.compass.com/homes-for-sale/tarrytown-ny/
tarzana homes for sale,23,3,4,14,10,480,41,0.22,0.29,1070000,"informational, transactional",https://www.homelight.com/tarzana-ca/homes-for-sale,https://www.redfin.com/neighborhood/2692/CA/Los-Angeles/Tarzana,https://www.trulia.com/CA/Tarzana/,https://www.remax.com/homes-for-sale/ca/tarzana/city/9025245,https://www.compass.com/homes-for-sale/tarzana-ca/
taunton ma homes for sale,39,5,4,6,12,480,50,0.17,0.21,92,"informational, transactional",https://www.homelight.com/taunton-ma/housing-market,https://www.redfin.com/city/17694/MA/Taunton,https://www.trulia.com/MA/Taunton/,https://www.remax.com/homes-for-sale/ma/taunton/city/2569170,https://www.compass.com/homes-for-sale/taunton-ma/
taylor tx real estate,32,4,3,5,16,480,54,0.43,0.32,20800000,informational,https://www.homelight.com/taylor-tx/top-real-estate-agents,https://www.redfin.com/city/18368/TX/Taylor,https://www.trulia.com/TX/Taylor/,https://www.remax.com/homes-for-sale/tx/taylor/zip/76574,https://www.compass.com/homes-for-sale/taylor-tx/start=40/
terrell texas homes for sale,31,5,3,6,20,480,45,0.29,0.38,98,"informational, transactional",https://www.homelight.com/terrell-tx/homes-for-sale,https://www.redfin.com/city/18443/TX/Terrell,https://www.trulia.com/TX/Terrell/,https://www.remax.com/homes-for-sale/tx/terrell/city/4872284,https://www.compass.com/homes-for-sale/terrell-tx/
tewksbury ma real estate,39,4,5,7,12,480,48,0.22,0.18,96,informational,https://www.homelight.com/tewksbury-ma/top-real-estate-agents,https://www.redfin.com/city/29675/MA/Tewksbury,https://www.trulia.com/MA/Tewksbury/,https://www.remax.com/homes-for-sale/ma/tewksbury/city/2501769415,https://www.compass.com/homes-for-sale/tewksbury-ma/
the dalles real estate,25,3,5,6,14,480,49,0.25,0.24,4260000,commercial,https://www.homelight.com/the-dalles-or/top-real-estate-agents,https://www.redfin.com/city/31319/OR/The-Dalles,https://www.trulia.com/OR/The_Dalles/,https://www.remax.com/homes-for-sale/or/the-dalles/zip/97058,https://www.compass.com/homes-for-sale/the-dalles-or/
the fan richmond,85,16,6,28,30,480,38,0.32,0.03,73100000,"informational, transactional",https://www.homelight.com/richmond-va/the-fan/top-real-estate-agents,https://www.redfin.com/neighborhood/87220/VA/Richmond/The-Fan,https://www.trulia.com/n/va/richmond/the-fan/86828/,https://www.remax.com/homes-for-sale/va/richmond/the-fan/neighborhood/10436,https://www.compass.com/homes-for-sale/the-fan-richmond-va/
thurston county homes for sale,43,2,4,24,15,480,48,0.62,0.25,1910000,"informational, transactional",https://www.homelight.com/thurston-county-wa/top-real-estate-agents,https://www.redfin.com/county/3102/WA/Thurston-County,https://www.trulia.com/County/WA/Thurston_Real_Estate/,https://www.remax.com/homes-for-sale/wa/olympia/city/5351300,https://www.compass.com/sitemap/wa/thurston-county/
tiburon homes for sale,78,3,4,15,5,480,42,0.44,0.31,1770000,"informational, transactional",https://www.homelight.com/tiburon-ca/top-real-estate-agents,https://www.redfin.com/city/19818/CA/Tiburon,https://www.trulia.com/CA/Tiburon/,https://www.remax.com/homes-for-sale/ca/tiburon/tiburon/neighborhood/1157889,https://www.compass.com/homes-for-sale/tiburon-ca/
tigard homes for sale,48,2,4,6,16,480,50,0.67,0.35,3940000,"informational, transactional",https://www.homelight.com/tigard-or/homes-for-sale,https://www.redfin.com/city/18733/OR/Tigard,https://www.trulia.com/OR/Tigard/,https://www.remax.com/homes-for-sale/or/tigard/city/4173650,https://www.compass.com/homes-for-sale/tigard-or/
tiki island homes for sale,27,7,5,6,16,480,37,0.20,0.37,2600000,"informational, transactional",https://www.homelight.com/tiki-island-tx/homes-for-sale/single-family-homes,https://www.redfin.com/city/18602/TX/Tiki-Island,https://www.trulia.com/TX/Tiki_Island/,https://www.remax.com/homes-for-sale/tx/tiki-island/city/4872989,https://www.compass.com/homes-for-sale/tiki-island-tx/
timber pines florida homes for sale,33,12,3,4,17,480,40,0.18,0.25,1270000,"informational, transactional",https://www.homelight.com/timber-pines-fl/top-real-estate-agents,https://www.redfin.com/city/26006/FL/Timber-Pines,https://www.trulia.com/FL/Timber_Pines/,https://www.remax.com/homes-for-sale/fl/timber-pines/timber-pines/neighborhood/75848,https://www.compass.com/homes-for-sale/timber-pines-spring-hill-fl/
titusville fl real estate,26,6,3,4,12,480,49,0.37,0.34,2590000,informational,https://www.homelight.com/titusville-fl/homes-for-sale,https://www.redfin.com/city/18357/FL/Titusville,https://www.trulia.com/FL/Titusville/,https://www.remax.com/homes-for-sale/fl/titusville/city/1271900,https://www.compass.com/homes-for-sale/titusville-fl-32780/
tiverton ri real estate,33,4,5,7,16,480,47,0.20,0.23,728000,informational,https://www.homelight.com/tiverton-ri/top-real-estate-agents,https://www.redfin.com/city/25911/RI/Tiverton,https://www.trulia.com/RI/Tiverton/,https://www.remax.com/homes-for-sale/ri/tiverton/city/4470700,https://www.compass.com/homes-for-sale/tiverton-ri/
toledo oh homes for sale,44,5,3,6,12,480,55,0.40,0.34,4950000,"informational, transactional",https://www.homelight.com/toledo-oh/sell-house-fast,https://www.redfin.com/city/19458/OH/Toledo,https://www.trulia.com/OH/Toledo/,https://www.remax.com/homes-for-sale/oh/toledo/city/3977000,https://www.compass.com/homes-for-sale/toledo-oh/
toledo ohio houses for sale,42,5,3,6,21,480,64,0.47,0.39,4760000,"informational, transactional",https://www.homelight.com/toledo-oh/top-real-estate-agents,https://www.redfin.com/city/19458/OH/Toledo,https://www.trulia.com/OH/Toledo/,https://www.remax.com/homes-for-sale/oh/toledo/city/3977000,https://www.compass.com/homes-for-sale/toledo-oh/
toluca lake homes for sale,22,3,4,11,5,480,51,0.20,0.29,1760000,"informational, transactional",https://www.homelight.com/toluca-lake-ca/homes-for-sale,https://www.redfin.com/neighborhood/2749/CA/Los-Angeles/Greater-Toluca-Lake,https://www.trulia.com/CA/Toluca_Lake/,https://www.remax.com/homes-for-sale/ca/los-angeles/greater-toluca-lake/neighborhood/191005,https://www.compass.com/homes-for-sale/toluca-lake-ca/
toms river nj real estate,35,4,3,6,33,480,55,0.44,0.3,76,informational,https://www.homelight.com/toms-river-nj/top-real-estate-agents,https://www.redfin.com/city/26079/NJ/Toms-River,https://www.trulia.com/NJ/Toms_River/,https://www.remax.com/homes-for-sale/nj/toms-river/city/3473110,https://www.compass.com/homes-for-sale/toms-river-nj/
topeka area homes,68,12,5,13,53,480,63,0.26,0.08,6700000,commercial,https://www.homelight.com/topeka-ks/top-real-estate-agents,https://www.redfin.com/city/18143/KS/Topeka,https://www.trulia.com/KS/Topeka/,https://www.remax.com/homes-for-sale/ks/topeka/city/2071000,https://www.compass.com/homes-for-sale/topeka-ks/
topsail beach homes for sale,43,10,3,7,35,480,54,0.41,0.37,1120000,"informational, transactional",https://www.homelight.com/north-topsail-beach-nc/homes-for-sale,https://www.redfin.com/city/17434/NC/Topsail-Beach,https://www.trulia.com/NC/Topsail_Beach/,https://www.remax.com/homes-for-sale/nc/topsail-beach/city/3768040,https://www.compass.com/homes-for-sale/topsail-beach-nc/
townhomes for sale austin tx,35,5,2,28,16,480,52,1.36,0.48,11400000,"informational, transactional",https://www.homelight.com/austin-tx/homes-for-sale/townhomes,https://www.redfin.com/city/30818/TX/Austin/townhouses,"https://www.trulia.com/for_sale/Austin,TX/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/tx/austin/zip/78731,https://www.compass.com/homes-for-sale/austin-tx/
townhomes for sale greensboro nc,26,9,1,12,22,480,50,0.40,0.43,4250000,"informational, transactional",https://www.homelight.com/greensboro-nc/homes-for-sale,https://www.redfin.com/city/7161/NC/Greensboro,"https://www.trulia.com/for_sale/Greensboro,NC/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/nc/irving-park-village-townhouses/neighborhood/522889,https://www.compass.com/homes-for-sale/greensboro-nc/
townhomes for sale in houston tx,27,3,2,14,22,480,52,0.63,0.46,87,"informational, transactional",https://www.homelight.com/houston-tx/homes-for-sale/townhomes,https://www.redfin.com/city/8903/TX/Houston/townhouses,"https://www.trulia.com/for_sale/Houston,TX/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/tx/houston/city/4835000,https://www.compass.com/homes-for-sale/houston-tx/
townhomes for sale los angeles,19,3,2,16,12,480,52,0.65,0.37,94,"informational, transactional",https://www.homelight.com/los-angeles-ca/homes-for-sale/townhomes,https://www.redfin.com/city/11203/CA/Los-Angeles/townhouses,"https://www.trulia.com/for_sale/Los_Angeles,CA/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/ca/los-angeles/city/0644000,https://www.compass.com/homes-for-sale/los-angeles-ca/
townhouse for sale houston,36,5,2,14,15,480,53,0.69,0.46,11000000,"informational, transactional",https://www.homelight.com/houston-tx/homes-for-sale/townhomes,https://www.redfin.com/city/8903/TX/Houston/townhouses,"https://www.trulia.com/for_sale/Houston,TX/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/tx/houston/city/4835000,https://www.compass.com/homes-for-sale/houston-tx/
travelers rest sc homes for sale,48,4,3,6,21,480,47,0.27,0.33,3860000,"informational, transactional",https://www.homelight.com/travelers-rest-sc/top-real-estate-agents,https://www.redfin.com/city/18486/SC/Travelers-Rest,https://www.trulia.com/SC/Travelers_Rest/,https://www.remax.com/homes-for-sale/sc/travelers-rest/zip/29690,https://www.compass.com/homes-for-sale/travelers-rest-sc/
truckee ca real estate,21,3,4,9,12,480,51,0.66,0.27,3830000,informational,https://www.homelight.com/truckee-ca/top-real-estate-agents,https://www.redfin.com/city/20216/CA/Truckee,https://www.trulia.com/CA/Truckee/,https://www.remax.com/homes-for-sale/ca/truckee/city/0680588,https://www.compass.com/homes-for-sale/truckee-ca/
tryon nc real estate,48,7,4,3,32,480,45,0.21,0.27,1240000,commercial,https://www.homelight.com/tryon-nc/top-real-estate-agents,https://www.redfin.com/city/17573/NC/Tryon,https://www.trulia.com/NC/Tryon/,https://www.remax.com/homes-for-sale/nc/tryon/city/3768580,https://www.compass.com/homes-for-sale/tryon-nc-28782/
tubac az real estate,35,5,4,6,28,480,56,0.20,0.21,84,informational,https://www.homelight.com/tubac-az/top-real-estate-agents,https://www.redfin.com/city/26286/AZ/Tubac,https://www.trulia.com/AZ/Tubac/,https://www.remax.com/homes-for-sale/az/tubac/city/0475940,https://www.compass.com/homes-for-sale/tubac-az/
tucson realestate,85,3,4,7,18,480,82,0.69,0.31,27900000,informational,https://www.homelight.com/tucson-az/top-real-estate-agents,https://www.redfin.com/city/19459/AZ/Tucson,https://www.trulia.com/AZ/Tucson/,https://www.remax.com/homes-for-sale/az/tucson/city/0477000,https://www.compass.com/homes-for-sale/tucson-az/
tyler homes for sale,32,5,3,6,16,480,58,0.64,0.36,19300000,"informational, transactional",https://www.homelight.com/tyler-tx/homes-for-sale/2-bedroom,https://www.redfin.com/city/18838/TX/Tyler,https://www.trulia.com/TX/Tyler/,https://www.remax.com/homes-for-sale/tx/tyler/city/4874144,https://www.compass.com/homes-for-sale/tyler-tx/
ulster county ny real estate,28,11,3,13,17,480,53,0.23,0.15,1640000,informational,https://www.homelight.com/ulster-county-ny/top-real-estate-agents,https://www.redfin.com/county/2000/NY/Ulster-County,https://www.trulia.com/County/NY/Ulster_Real_Estate/,https://www.remax.com/homes-for-sale/ny/ulster/city/3611175935,https://www.compass.com/homes-for-sale/ulster-county-ny/
union nj homes for sale,47,12,3,6,14,480,44,0.39,0.36,80,"informational, transactional",https://www.homelight.com/union-nj/sell-house-fast,https://www.redfin.com/city/37783/NJ/Union,https://www.trulia.com/NJ/Union/,https://www.remax.com/homes-for-sale/nj/union/zip/07083,https://www.compass.com/homes-for-sale/union-nj/
upper east side real estate,26,7,4,13,8,480,51,2.22,0.31,52300000,informational,https://www.homelight.com/new-york-ny/upper-east-side/top-real-estate-agents,https://www.redfin.com/neighborhood/498409/NY/Manhattan/Upper-East-Side,"https://www.trulia.com/NY/Manhattan,5260,Upper_East_Side/",https://www.remax.com/homes-for-sale/ny/new-york/upper-east-side/neighborhood/7661,https://www.compass.com/homes-for-sale/upper-east-side-manhattan-ny/
utica house for sale,51,5,4,7,41,480,54,0.21,0.43,6280000,"informational, transactional",https://www.homelight.com/utica-ny/sell-house-fast,https://www.redfin.com/city/19360/NY/Utica,https://www.trulia.com/NY/Utica/,https://www.remax.com/homes-for-sale/ny/utica/city/3676540,https://www.compass.com/homes-for-sale/east-utica-utica-ny/
uvalde homes for sale,34,5,3,6,24,480,40,0.14,0.31,5110000,transactional,https://www.homelight.com/homes-for-sale/county/uvalde-county-tx,https://www.redfin.com/city/18924/TX/Uvalde,https://www.trulia.com/TX/Uvalde/,https://www.remax.com/homes-for-sale/tx/uvalde/city/4874588,https://www.compass.com/homes-for-sale/uvalde-tx/
uvalde tx real estate,41,6,3,4,21,480,47,0.18,0.26,1580000,commercial,https://www.homelight.com/uvalde-tx/top-real-estate-agents,https://www.redfin.com/city/18924/TX/Uvalde,https://www.trulia.com/TX/Uvalde/,https://www.remax.com/homes-for-sale/tx/uvalde/city/4874588,https://www.compass.com/homes-for-sale/uvalde-county-tx/
vail condos for sale,37,12,2,8,21,480,36,1.04,0.46,90,"informational, transactional",https://www.homelight.com/vail-co/homes-for-sale/townhomes,https://www.redfin.com/city/20103/CO/Vail/condos,"https://www.trulia.com/for_sale/Vail,CO/CONDO_type/",https://www.remax.com/homes-for-sale/co/vail/city/0880040,https://www.compass.com/homes-for-sale/vail-co/
valencia houses for sale,67,3,4,6,27,480,53,0.57,0.37,11400000,"informational, transactional",https://www.homelight.com/valencia-ca/homes-for-sale,https://www.redfin.com/neighborhood/111692/CA/Santa-Clarita/Valencia,https://www.trulia.com/CA/Valencia/,https://www.remax.com/homes-for-sale/ca/valencia/city/9025244,https://www.compass.com/homes-for-sale/valencia-west-hills-valencia-ca/
valencia lakes homes for sale,91,17,62,5,32,480,35,0.45,0.39,2230000,transactional,https://www.homelight.com/orangetree-fl/valencia-lakes-country-club/top-real-estate-agents,https://www.redfin.com/neighborhood/349802/FL/Orangetree/Valencia-Lakes-Country-Club,https://www.trulia.com/p/fl/boynton-beach/11600-valencia-lakes-blvd-boynton-beach-fl-33437--2035241466,https://www.remax.com/homes-for-sale/fl/sun-city-center/valencia-lakes/neighborhood/839719,https://www.compass.com/homes-for-sale/valencia-lakes-wimauma-fl/has-pool/
vallejo real estate,24,3,4,6,10,480,55,0.31,0.29,8540000,informational,https://www.homelight.com/vallejo-ca/top-real-estate-agents,https://www.redfin.com/city/20371/CA/Vallejo,https://www.trulia.com/CA/Vallejo/,https://www.remax.com/homes-for-sale/ca/vallejo/city/0681666,https://www.compass.com/homes-for-sale/vallejo-ca/
venice real estate,67,4,5,9,13,480,66,0.69,0.26,47000000,commercial,https://www.homelight.com/venice-fl/top-real-estate-agents,https://www.redfin.com/city/18790/FL/Venice,https://www.trulia.com/FL/Venice/,https://www.remax.com/homes-for-sale/fl/venice/city/1273900,https://www.compass.com/homes-for-sale/venice-ca/
ventura houses for sale,39,3,4,7,12,480,63,0.51,0.4,9490000,"informational, transactional",https://www.homelight.com/ventura-ca/homes-for-sale,https://www.redfin.com/city/16678/CA/Ventura,https://www.trulia.com/CA/Ventura/,https://www.remax.com/homes-for-sale/ca/ventura/city/0682282,https://www.compass.com/homes-for-sale/ventura-ca/
vero beach home for sale,64,4,3,8,46,480,57,0.34,0.41,15600000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/vero-beach-fl,https://www.redfin.com/city/18840/FL/Vero-Beach,https://www.trulia.com/FL/Vero_Beach/,https://www.remax.com/homes-for-sale/fl/vero-beach/zip/32968,https://www.compass.com/homes-for-sale/vero-beach-fl/
villages fl real estate,25,7,5,6,21,480,64,0.54,0.41,10200000,informational,https://www.homelight.com/the-villages-fl/top-real-estate-agents,https://www.redfin.com/city/25985/FL/The-Villages,https://www.trulia.com/FL/The_Villages/,https://www.remax.com/homes-for-sale/fl/the-villages/city/1271625,https://www.compass.com/homes-for-sale/the-villages-fl/
villages of palm beach lakes,41,9,7,20,3,480,35,0.23,0.03,5820000,informational,https://www.homelight.com/west-palm-beach-fl/the-villages-of-palm-beach-lakes/top-real-estate-agents,https://www.redfin.com/neighborhood/144106/FL/West-Palm-Beach/The-Villages-of-Palm-Beach-Lakes,"https://www.trulia.com/FL/West_Palm_Beach,2499,Villages_of_Palm_Beach_Lakes/",https://www.remax.com/homes-for-sale/fl/west-palm-beach/the-villages-of-palm-beach-lakes/neighborhood/105664,https://www.compass.com/homes-for-sale/the-villages-of-palm-beach-lakes-west-palm-beach-fl/
vineland nj homes for sale,38,5,3,6,11,480,48,0.18,0.39,80,"informational, transactional",https://www.homelight.com/vineland-nj/homes-for-sale/1-bedroom,https://www.redfin.com/city/19265/NJ/Vineland,https://www.trulia.com/NJ/Vineland/,https://www.remax.com/homes-for-sale/nj/vineland/city/3476070,https://www.compass.com/homes-for-sale/vineland-nj/
waianae homes for sale,50,3,4,8,25,480,35,0.31,0.4,86,"informational, transactional",https://www.homelight.com/waianae-hi/top-real-estate-agents,https://www.redfin.com/city/18896/HI/Waianae,https://www.trulia.com/HI/Waianae/,https://www.remax.com/homes-for-sale/hi/waianae/city/1574450,https://www.compass.com/homes-for-sale/waianae-hi/
waipahu house for sale,45,3,6,10,39,480,48,0.25,0.44,4600000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/waipahu-hi,https://www.redfin.com/city/20026/HI/Waipahu,https://www.trulia.com/HI/Waipahu/,https://www.remax.com/homes-for-sale/hi/waipahu/city/1579700,https://www.compass.com/homes-for-sale/waipahu-hi/start=40/
wakefield ma homes for sale,34,3,5,7,12,480,50,0.21,0.24,4920000,"informational, transactional",https://www.homelight.com/wakefield-ma/homes-for-sale,https://www.redfin.com/city/36174/MA/Wakefield,https://www.trulia.com/MA/Wakefield/,https://www.remax.com/homes-for-sale/ma/wakefield/city/2572250,https://www.compass.com/homes-for-sale/wakefield-ma/
walker homes memphis,62,31,35,3,21,480,14,0.52,0.01,3790000,informational,https://www.homelight.com/agents/lance-walker-tn-237646,https://www.redfin.com/TN/Memphis/1470-Walker-Ave-38114/home/60719084,https://www.trulia.com/p/tn/memphis/1833-walker-ave-memphis-tn-38114--2041129685,https://www.remax.com/homes-for-rent/tn/memphis/walker-homes/neighborhood/661392,https://www.compass.com/homes-for-sale/walker-memphis-tn/
wallingford houses for sale,55,10,4,6,19,480,50,0.22,0.34,3410000,"informational, transactional",https://www.homelight.com/wallingford-center-ct/top-real-estate-agents,https://www.redfin.com/neighborhood/2912/WA/Seattle/Wallingford,https://www.trulia.com/CT/Wallingford/,https://www.remax.com/homes-for-sale/ct/wallingford/city/0900978740,https://www.compass.com/homes-for-sale/wallingford-ct/
walnut creek ca homes for sale,26,3,4,8,6,480,52,0.56,0.33,11100000,"informational, transactional",https://www.homelight.com/walnut-creek-ca/homes-for-sale,https://www.redfin.com/city/20635/CA/Walnut-Creek,https://www.trulia.com/CA/Walnut_Creek/,https://www.remax.com/homes-for-sale/ca/walnut-creek/city/0683346,https://www.compass.com/homes-for-sale/walnut-creek-ca/
walnut creek real estate,28,3,4,8,6,480,53,0.78,0.32,17500000,informational,https://www.homelight.com/walnut-creek-ca/top-real-estate-agents,https://www.redfin.com/city/20635/CA/Walnut-Creek,https://www.trulia.com/CA/Walnut_Creek/,https://www.remax.com/homes-for-sale/ca/walnut-creek/city/0683346,https://www.compass.com/homes-for-sale/walnut-creek-ca/
walpole houses for sale,37,4,5,7,17,480,44,0.24,0.23,92,"informational, transactional",https://www.homelight.com/walpole-ma/top-real-estate-agents,https://www.redfin.com/city/36175/MA/Walpole,https://www.trulia.com/MA/Walpole/,https://www.remax.com/homes-for-sale/ma/walpole/city/2572460,https://www.compass.com/homes-for-sale/walpole-ma/
wareham ma real estate,33,4,5,7,25,480,47,0.17,0.25,89,informational,https://www.homelight.com/wareham-ma/top-real-estate-agents,https://www.redfin.com/city/29743/MA/Wareham,https://www.trulia.com/MA/Wareham/,https://www.remax.com/homes-for-sale/ma/wareham/city/2502372985,https://www.compass.com/homes-for-sale/wareham-ma/
warner robins ga homes for sale,38,8,3,7,17,480,51,0.40,0.37,3760000,"informational, transactional",https://www.homelight.com/warner-robins-ga/homes-for-sale/single-family-homes,https://www.redfin.com/city/20204/GA/Warner-Robins,https://www.trulia.com/GA/Warner_Robins/,https://www.remax.com/homes-for-sale/ga/warner-robins/city/1380508,https://www.compass.com/homes-for-sale/warner-robins-ga/
warner robins homes for sale,37,8,4,6,21,480,52,0.25,0.37,2000000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/warner-robins-ga,https://www.redfin.com/city/20204/GA/Warner-Robins,https://www.trulia.com/GA/Warner_Robins/,https://www.remax.com/homes-for-sale/ga/warner-robins/city/1380508,https://www.compass.com/homes-for-sale/warner-robins-ga/
warrensburg mo real estate,24,6,4,3,20,480,47,0.44,0.22,4770000,informational,https://www.homelight.com/warrensburg-mo/top-real-estate-agents,https://www.redfin.com/city/19476/MO/Warrensburg,https://www.trulia.com/MO/Warrensburg/,https://www.remax.com/homes-for-sale/mo/warrensburg/city/2977092,https://www.compass.com/homes-for-sale/warrensburg-mo/
warwick ri real estate,38,4,3,7,19,480,50,0.23,0.22,5390000,informational,https://www.homelight.com/warwick-ri/top-real-estate-agents,https://www.redfin.com/city/18869/RI/Warwick,https://www.trulia.com/RI/Warwick/,https://www.remax.com/homes-for-sale/ri/warwick/city/4474300,https://www.compass.com/homes-for-sale/warwick-ri/
washington ct real estate,41,11,4,13,8,480,43,0.24,0.19,69500000,informational,https://www.homelight.com/washington-ct/homes-for-sale,https://www.redfin.com/minorcivildivision/1237/CT/Washington,https://www.trulia.com/CT/Washington/,https://www.remax.com/homes-for-sale/ct/washington/city/0900579720,https://www.compass.com/homes-for-sale/washington-ct/
washington heights milwaukee,58,35,4,17,27,480,33,0.00,0.01,15400000,"informational, transactional",https://www.homelight.com/milwaukee-wi/washington-heights/top-real-estate-agents,https://www.redfin.com/neighborhood/83867/WI/Milwaukee/Washington-Heights/housing-market,https://www.trulia.com/n/wi/milwaukee/washington-heights/87291/,https://www.remax.com/homes-for-sale/wi/milwaukee/washington-heights/neighborhood/10958,https://www.compass.com/homes-for-sale/washington-heights-milwaukee-wi/
washington mo real estate,35,8,4,6,19,480,49,0.22,0.11,60500000,informational,https://www.homelight.com/washington-mo/top-real-estate-agents,https://www.redfin.com/city/19547/MO/Washington,https://www.trulia.com/MO/Washington/,https://www.remax.com/homes-for-sale/mo/washington/city/2977416,https://www.compass.com/homes-for-sale/washington-mo/
waterbury vt real estate,52,4,3,8,23,480,46,0.19,0.19,3140000,commercial,https://www.homelight.com/waterbury-vt/top-real-estate-agents,https://www.redfin.com/city/19438/VT/Waterbury,https://www.trulia.com/VT/Waterbury/,https://www.remax.com/homes-for-sale/vt/waterbury/city/5076900,https://www.compass.com/homes-for-sale/waterbury-vt/
watertown real estate,42,4,6,9,10,480,53,0.36,0.19,10000000,informational,https://www.homelight.com/watertown-ny/top-real-estate-agents,https://www.redfin.com/city/29540/MA/Watertown,https://www.trulia.com/MA/Watertown/,https://www.remax.com/homes-for-sale/ma/watertown/city/2573440,https://www.compass.com/homes-for-sale/watertown-ma/
watsonville real estate,14,3,5,6,12,480,50,0.25,0.26,2960000,commercial,https://www.homelight.com/watsonville-ca/top-real-estate-agents,https://www.redfin.com/city/20685/CA/Watsonville,https://www.trulia.com/CA/Watsonville/,https://www.remax.com/homes-for-sale/ca/watsonville/city/0683668,https://www.compass.com/homes-for-sale/watsonville-ca/
weatherford homes for sale,47,3,4,7,14,480,54,0.36,0.39,2040000,"informational, transactional",https://www.homelight.com/weatherford-tx/homes-for-sale/single-family-homes,https://www.redfin.com/city/19428/TX/Weatherford,https://www.trulia.com/TX/Weatherford/,https://www.remax.com/homes-for-sale/tx/weatherford/city/4876864,https://www.compass.com/homes-for-sale/weatherford-tx/
website to buy house,32,7,2,10,20,480,100,4.81,0.45,4210000000,transactional,https://www.homelight.com/blog/buyer-buy-a-house-online/,https://www.redfin.com/,https://www.trulia.com/,https://www.remax.com/,https://www.compass.com/
wellesley ma real estate,26,3,5,9,7,480,47,0.38,0.17,88,informational,https://www.homelight.com/wellesley-ma/top-real-estate-agents,https://www.redfin.com/city/36180/MA/Wellesley,https://www.trulia.com/MA/Wellesley/,https://www.remax.com/homes-for-sale/ma/wellesley/city/2574210,https://www.compass.com/homes-for-sale/wellesley-ma/
