Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
20019,0,14,47,26,44,720,40,0.00,0,12300000,informational,,https://www.homes.com/washington-dc/20019/,https://www.century21.com/real-estate/washington-dc-20019/LZ20019/,https://www.coldwellbanker.com/for-sale-homes/20019z,https://www.sothebysrealty.com/eng/sales/20019-washington-dc-usa
20176,0,15,20,31,35,720,43,0.00,0,8140000,informational,,https://www.homes.com/leesburg-va/20176/,https://www.century21.com/real-estate/leesburg-va-20176/LZ20176/,https://www.coldwellbanker.com/for-sale-homes/20176z,https://www.sothebysrealty.com/eng/sales/20176-leesburg-va-usa
21133,0,12,44,39,47,720,44,0.21,0.02,3270000,informational,,https://www.homes.com/randallstown-md/21133/,https://www.century21.com/real-estate/randallstown-md-21133/LZ21133/,https://www.coldwellbanker.com/for-sale-homes/21133z,https://www.sothebysrealty.com/eng/sales/21133-randallstown-md-usa
21136,0,18,24,15,28,720,44,0.13,0.03,3440000,informational,,https://www.homes.com/reisterstown-md/21136/,https://www.century21.com/real-estate/reisterstown-md-21136/LZ21136/,https://www.coldwellbanker.com/for-sale-homes/21136z,https://www.sothebysrealty.com/eng/sales/21136-reisterstown-md-usa
21231,0,17,31,22,35,720,36,0.00,0,5730000,informational,,https://www.homes.com/baltimore-md/21231/homes-for-rent/,https://www.century21.com/real-estate/baltimore-md-21231/LZ21231/,https://www.coldwellbanker.com/for-sale-homes/21231z,https://www.sothebysrealty.com/eng/sales/21231-baltimore-md-usa
22042,0,14,33,31,29,720,48,0.39,0,4100000,informational,,https://www.homes.com/falls-church-va/22042/,https://www.century21.com/real-estate/falls-church-va-22042/LZ22042/,https://www.coldwellbanker.com/for-sale-homes/22042z,https://www.sothebysrealty.com/eng/sales/22042-falls-church-va-usa
22182,0,36,57,53,64,720,35,0.00,0,3720000,informational,,https://www.homes.com/vienna-va/22182/homes-for-rent/,https://www.century21.com/real-estate/vienna-va-22182/LZ22182/,https://www.coldwellbanker.com/for-sale-homes/22182z,https://www.sothebysrealty.com/eng/sales/22182-vienna-va-usa/3-pg
23322,0,9,19,26,43,720,54,0.31,0.01,3090000,informational,,https://www.homes.com/chesapeake-va/23322/,https://www.century21.com/real-estate/chesapeake-va-23322/LZ23322/,https://www.coldwellbanker.com/for-sale-homes/23322z,https://www.sothebysrealty.com/eng/sales/23322-chesapeake-va-usa/4-pg
23434,0,7,18,36,43,720,48,0.26,0,2870000,informational,,https://www.homes.com/suffolk-va/23434/,https://www.century21.com/real-estate/suffolk-va-23434/LZ23434/,https://www.coldwellbanker.com/for-sale-homes/23434z,https://www.sothebysrealty.com/eng/sales/23434-suffolk-va-usa/4-pg
23503,0,9,12,50,25,720,45,0.20,0.01,2240000,informational,,https://www.homes.com/norfolk-va/23503/,https://www.century21.com/real-estate/norfolk-va-23503/LZ23503/,https://www.coldwellbanker.com/real-estate-agents/23503-zip,https://www.sothebysrealty.com/eng/sales/23503-norfolk-va-usa
28607,0,35,25,37,14,720,39,0.00,0,2260000,informational,,https://www.homes.com/boone-nc/28607/,https://www.century21.com/real-estate/boone-nc-28607/LZ28607/,https://www.coldwellbanker.com/for-sale-homes/28607z,https://www.sothebysrealty.com/eng/sales/28607-boone-nc-usa
29403,0,17,16,18,48,720,36,0.61,0.01,2750000,"informational, transactional",,https://www.homes.com/charleston-sc/29403/,https://www.century21.com/real-estate/charleston-sc-29403/LZ29403/,https://www.coldwellbanker.com/for-sale-homes/29403z,https://www.sothebysrealty.com/eng/sales/29403-charleston-sc-usa/broker-listings-dstype
29412,0,11,15,36,25,720,42,0.54,0.01,2560000,informational,,https://www.homes.com/charleston-sc/29412/,https://www.century21.com/real-estate/charleston-sc-29412/LZ29412/,https://www.coldwellbanker.com/for-sale-homes/29412z,https://www.sothebysrealty.com/eng/sales/29412-charleston-sc-usa
29582,0,11,9,24,96,720,45,1.47,0.01,3610000,informational,,https://www.homes.com/north-myrtle-beach-sc/29582/,https://www.century21.com/real-estate/north-myrtle-beach-sc-29582/LZ29582/,https://www.coldwellbanker.com/for-sale-homes/29582z,https://www.sothebysrealty.com/eng/sales/29582-north-myrtle-beach-sc-usa
29681,0,19,17,18,31,720,53,0.23,0,2010000,informational,,https://www.homes.com/simpsonville-sc/29681/homes-for-rent/,https://www.century21.com/real-estate/simpsonville-sc-29681/LZ29681/,https://www.coldwellbanker.com/for-sale-homes/29681z,https://www.sothebysrealty.com/eng/sales/29681-simpsonville-sc-usa
29910,0,8,32,27,24,720,43,0.00,0,4290000,informational,,https://www.homes.com/bluffton-sc/29910/,https://www.century21.com/real-estate/bluffton-sc-29910/LZ29910/,https://www.coldwellbanker.com/for-sale-homes/29910z,https://www.sothebysrealty.com/eng/sales/29910-bluffton-sc-usa
30009,0,11,12,48,17,720,47,0.00,0,9760000,informational,,https://www.homes.com/alpharetta-ga/30009/,https://www.century21.com/real-estate/alpharetta-ga-30009/LZ30009/,https://www.coldwellbanker.com/for-sale-homes/30009z,https://www.sothebysrealty.com/eng/sales/30009-alpharetta-ga-usa
30064,0,12,21,18,27,720,47,0.13,0,3380000,informational,,https://www.homes.com/marietta-ga/30064/,https://www.century21.com/real-estate/marietta-ga-30064/LZ30064/,https://www.coldwellbanker.com/for-sale-homes/30064z,https://www.sothebysrealty.com/eng/sales/30064-marietta-ga-usa
30068,0,14,13,20,29,720,45,0.16,0.01,3540000,informational,,https://www.homes.com/marietta-ga/30068/,https://www.century21.com/real-estate/marietta-ga-30068/LZ30068/,https://www.coldwellbanker.com/for-sale-homes/30068z,https://www.sothebysrealty.com/eng/sales/30068-marietta-ga-usa
32217,0,13,15,21,35,720,47,0.38,0.02,2940000,informational,,https://www.homes.com/jacksonville-fl/32217/,https://www.century21.com/real-estate/jacksonville-fl-32217/LZ32217/,https://www.coldwellbanker.com/for-sale-homes/32217z,https://www.sothebysrealty.com/eng/sales/32217-jacksonville-fl-usa
32459,0,9,11,32,30,720,44,0.12,0.01,2760000,informational,,https://www.homes.com/santa-rosa-beach-fl/32459/,https://www.century21.com/real-estate/santa-rosa-beach-fl-32459/LZ32459/,https://www.coldwellbanker.com/for-sale-homes/32459z,https://www.sothebysrealty.com/eng/sales/32459-santa-rosa-beach-fl-usa
32708,0,14,37,22,46,720,42,0.37,0,2010000,informational,,https://www.homes.com/winter-springs-fl/32708/,https://www.century21.com/real-estate/winter-springs-fl-32708/LZ32708/,https://www.coldwellbanker.com/for-sale-homes/32708z,https://www.sothebysrealty.com/eng/sales/32708-winter-springs-fl-usa
32725,0,12,16,40,31,720,43,0.00,0,2090000,informational,,https://www.homes.com/deltona-fl/32725/,https://www.century21.com/real-estate/deltona-fl-32725/LZ32725/,https://www.coldwellbanker.com/for-sale-homes/32725z,https://www.sothebysrealty.com/eng/sales/32725-deltona-fl-usa
32751,0,15,29,13,35,720,41,0.29,0.01,2840000,informational,,https://www.homes.com/maitland-fl/32751/,https://www.century21.com/real-estate/maitland-fl-32751/LZ32751/,https://www.coldwellbanker.com/for-sale-homes/32751z,https://www.sothebysrealty.com/eng/sales/32751-maitland-fl-usa
33129,0,19,16,12,35,720,32,0.00,0,3140000,informational,,https://www.homes.com/miami-fl/33129/,https://www.century21.com/real-estate/miami-fl-33129/LZ33129/,https://www.coldwellbanker.com/for-sale-homes/33129z,https://www.sothebysrealty.com/eng/sales/33129-miami-fl-usa
33145,0,11,21,20,42,720,40,0.66,0,2640000,informational,,https://www.homes.com/miami-fl/33145/,https://www.century21.com/real-estate/miami-fl-33145/LZ33145/,https://www.coldwellbanker.com/for-sale-homes/33145z,https://www.sothebysrealty.com/eng/sales/33145-miami-fl-usa
33950,0,13,11,41,25,720,45,0.47,0.01,4710000,informational,,https://www.homes.com/punta-gorda-fl/33950/,https://www.century21.com/real-estate/punta-gorda-fl-33950/LZ33950/,https://www.coldwellbanker.com/for-sale-homes/33950z,https://www.sothebysrealty.com/eng/sales/33950-punta-gorda-fl-usa
34275,0,19,11,37,27,720,40,0.21,0.01,2520000,informational,,https://www.homes.com/nokomis-fl/34275/homes-for-rent/,https://www.century21.com/real-estate/nokomis-fl-34275/LZ34275/,https://www.coldwellbanker.com/for-sale-homes/34275z,https://www.sothebysrealty.com/eng/sales/34275-nokomis-fl-usa
34743,0,9,8,25,32,720,46,0.22,0.01,1470000,informational,,https://www.homes.com/kissimmee-fl/34743/,https://www.century21.com/real-estate/kissimmee-fl-34743/LZ34743/,https://www.coldwellbanker.com/for-sale-homes/34743z,https://www.sothebysrealty.com/eng/sales/34743-kissimmee-fl-usa
37221,0,20,36,85,41,720,46,0.43,0.01,3580000,informational,,https://www.homes.com/nashville-tn/37221/homes-for-rent/,https://www.century21.com/real-estate/nashville-tn-37221/LZ37221/,https://www.coldwellbanker.com/for-sale-homes/37221z,https://www.sothebysrealty.com/eng/sales/37221-nashville-tn-usa
40223,0,14,17,90,30,720,42,0.27,0,4830000,informational,,https://www.homes.com/louisville-ky/40223/,https://www.century21.com/real-estate/louisville-ky-40223/LZ40223/,https://www.coldwellbanker.com/real-estate-agents/40223-zip,https://www.sothebysrealty.com/eng/sales/40223-louisville-ky-usa
40241,0,19,16,35,42,720,48,0.24,0,1950000,informational,,https://www.homes.com/louisville-ky/40241/condos-for-sale/,https://www.century21.com/real-estate/louisville-ky-40241/LZ40241/?pt=2,https://www.coldwellbanker.com/for-sale-homes/40241z,https://www.sothebysrealty.com/eng/sales/40241-louisville-ky-usa/map-view/new-listings
40245,0,12,25,39,20,720,45,0.12,0.01,1770000,informational,,https://www.homes.com/louisville-ky/40245/,https://www.century21.com/real-estate/louisville-ky-40245/LZ40245/,https://www.coldwellbanker.com/for-sale-homes/40245z,https://www.sothebysrealty.com/eng/sales/40245-louisville-ky-usa
43054,0,39,31,16,38,720,39,0.00,0,1410000,informational,,https://www.homes.com/new-albany-oh/43054/,https://www.century21.com/real-estate/new-albany-oh-43054/LZ43054/?pt=2,https://www.coldwellbanker.com/for-sale-homes/43054z,https://www.sothebysrealty.com/eng/sales/43054-new-albany-oh-usa
43062,0,11,12,18,26,720,43,0.00,0,1470000,informational,,https://www.homes.com/pataskala-oh/43062/,https://www.century21.com/real-estate/pataskala-oh-43062/LZ43062/,https://www.coldwellbanker.com/for-sale-homes/43062z,https://www.sothebysrealty.com/eng/sales/43062-pataskala-oh-usa
43206,0,19,24,15,30,720,37,0.43,0,2640000,informational,,https://www.homes.com/columbus-oh/43206/homes-for-rent/,https://www.century21.com/real-estate/columbus-oh-43206/LZ43206/,https://www.coldwellbanker.com/for-sale-homes/43206z,https://www.sothebysrealty.com/eng/sales/43206-columbus-oh-usa
45208,0,20,18,15,38,720,41,0.00,0,2040000,informational,,https://www.homes.com/cincinnati-oh/45208/condos-for-sale/,https://www.century21.com/real-estate/cincinnati-oh-45208/LZ45208/,https://www.coldwellbanker.com/for-sale-homes/45208z,https://www.sothebysrealty.com/eng/sales/45208-cincinnati-oh-usa
46038,0,11,13,40,41,720,39,2.30,0.02,1850000,informational,,https://www.homes.com/fishers-in/46038/,https://www.century21.com/real-estate/fishers-in-46038/LZ46038/,https://www.coldwellbanker.com/for-sale-homes/46038z,https://www.sothebysrealty.com/eng/sales/46038-fishers-in-usa
46074,0,14,11,70,53,720,31,0.00,0,2430000,informational,,https://www.homes.com/westfield-in/46074/,https://www.century21.com/real-estate/westfield-in-46074/LZ46074/,https://www.coldwellbanker.com/real-estate-agents/46074-zip?sort=default,https://www.sothebysrealty.com/eng/sales/46074-westfield-in-usa
46235,0,14,28,70,62,720,37,0.26,0,1180000,informational,,https://www.homes.com/indianapolis-in/46235/,https://www.century21.com/real-estate/indianapolis-in-46235/LZ46235/,https://www.coldwellbanker.com/for-sale-homes/46235z,https://www.sothebysrealty.com/eng/sales/46235-indianapolis-in-usa
46360,0,14,6,10,53,720,39,0.00,0,2110000,"informational, transactional",,https://www.homes.com/michigan-city-in/46360/,https://www.century21.com/real-estate/michigan-city-in-46360/LZ46360/,https://www.coldwellbanker.com/for-sale-homes/46360z,https://www.sothebysrealty.com/eng/sales/46360-michigan-city-in-usa
47201,0,16,17,55,26,720,42,0.00,0,2510000,informational,,https://www.homes.com/columbus-in/47201/,https://www.century21.com/real-estate/columbus-in-47201/LZ47201/,https://www.coldwellbanker.com/for-sale-homes/47201z,https://www.sothebysrealty.com/eng/sales/47201-columbus-in-usa
55343,0,39,35,20,28,720,34,0.00,0,1710000,informational,,https://www.homes.com/hopkins-mn/55343/,https://www.century21.com/real-estate/hopkins-mn-55343/LZ55343/,https://www.coldwellbanker.com/for-sale-homes/55343z,https://www.sothebysrealty.com/eng/sales/55343-hopkins-mn-usa
59901,0,26,43,80,32,720,40,0.00,0,2460000,informational,,https://www.homes.com/kalispell-mt/59901/homes-for-rent/,https://www.century21.com/real-estate/kalispell-mt-59901/LZ59901/,https://www.coldwellbanker.com/real-estate-agents/59901-zip?sort=rating,https://www.sothebysrealty.com/eng/sales/59901-kalispell-mt-usa
60035,0,57,27,8,54,720,37,0.00,0,3640000,informational,,https://www.homes.com/highland-park-il/60035/,https://www.century21.com/real-estate/highland-park-il-60035/LZ60035/,https://www.coldwellbanker.com/for-sale-homes/60035z,https://www.sothebysrealty.com/eng/sales/60035-highland-park-il-usa
60423,0,39,11,50,21,720,41,0.00,0,1580000,informational,,https://www.homes.com/frankfort-il/60423/,https://www.century21.com/real-estate/frankfort-il-60423/LZ60423/,https://www.coldwellbanker.com/for-sale-homes/60423z,https://www.sothebysrealty.com/eng/sales/60423-frankfort-il-usa
60462,0,30,14,16,38,720,39,0.00,0,2260000,informational,,https://www.homes.com/orland-park-il/60462/,https://www.century21.com/real-estate/orland-park-il-60462/LZ60462/,https://www.coldwellbanker.com/for-sale-homes/60462z,https://www.sothebysrealty.com/eng/sales/60462-orland-park-il-usa
60527,0,40,16,53,24,720,41,0.00,0,2440000,informational,,https://www.homes.com/willowbrook-il/60527/,https://www.century21.com/real-estate/willowbrook-il-60527/LZ60527/,https://www.coldwellbanker.com/for-sale-homes/60527z,https://www.sothebysrealty.com/eng/sales/60527-willowbrook-il-usa
63005,0,17,46,14,39,720,34,0.00,0,2360000,informational,,https://www.homes.com/chesterfield-mo/63005/,https://www.century21.com/real-estate/chesterfield-mo-63005/LZ63005/,https://www.coldwellbanker.com/for-sale-homes/63005z,https://www.sothebysrealty.com/eng/sales/63005-chesterfield-mo-usa
63043,0,14,80,19,39,720,39,0.00,0,2090000,informational,,https://www.homes.com/maryland-heights-mo/63043/,https://www.century21.com/real-estate/maryland-heights-mo-63043/LZ63043/?pt=3,https://www.coldwellbanker.com/for-sale-homes/63043z,https://www.sothebysrealty.com/eng/sales/63043-maryland-heights-mo-usa
63124,0,16,19,14,25,720,39,0.00,0,1250000,informational,,https://www.homes.com/saint-louis-mo/63124/,https://www.century21.com/real-estate/st-louis-mo-63124/LZ63124/,https://www.coldwellbanker.com/for-sale-homes/63124z,https://www.sothebysrealty.com/eng/sales/63124-st-louis-mo-usa
70043,0,14,26,63,38,720,38,0.00,0,2090000,informational,,https://www.homes.com/chalmette-la/70043/,https://www.century21.com/real-estate/chalmette-la-70043/LZ70043/,https://www.coldwellbanker.com/real-estate-agents/70043-zip,https://www.sothebysrealty.com/eng/sales/70043-chalmette-la-usa
75209,0,18,25,58,33,720,41,0.44,0.01,2260000,informational,,https://www.homes.com/dallas-tx/75209/,https://www.century21.com/real-estate/dallas-tx-75209/LZ75209/,https://www.coldwellbanker.com/for-sale-homes/75209z,https://www.sothebysrealty.com/eng/sales/75209-dallas-tx-usa
75236,0,21,20,65,38,720,35,0.00,0,1020000,informational,,https://www.homes.com/dallas-tx/75236/,https://www.century21.com/real-estate/dallas-tx-75236/LZ75236/,https://www.coldwellbanker.com/for-sale-homes/75236z,https://www.sothebysrealty.com/eng/sales/75236-dallas-tx-usa
76013,0,11,16,37,43,720,39,0.15,0.01,2080000,informational,,https://www.homes.com/arlington-tx/76013/,https://www.century21.com/real-estate/arlington-tx-76013/LZ76013/,https://www.coldwellbanker.com/for-sale-homes/76013z,https://www.sothebysrealty.com/eng/sales/76013-arlington-tx-usa
76017,0,14,16,23,59,720,48,0.42,0,2430000,informational,,https://www.homes.com/arlington-tx/76017/,https://www.century21.com/real-estate/arlington-tx-76017/LZ76017/,https://www.coldwellbanker.com/for-sale-homes/76017z,https://www.sothebysrealty.com/eng/sales/76017-arlington-tx-usa
76110,0,14,19,21,41,720,42,0.00,0,2330000,informational,,https://www.homes.com/fort-worth-tx/76110/,https://www.century21.com/real-estate/fort-worth-tx-76110/LZ76110/,https://www.coldwellbanker.com/for-sale-homes/76110z,https://www.sothebysrealty.com/eng/sales/76110-fort-worth-tx-usa
76135,0,14,17,36,57,720,32,0.70,0,2280000,informational,,https://www.homes.com/fort-worth-tx/76135/,https://www.century21.com/real-estate/fort-worth-tx-76135/LZ76135/,https://www.coldwellbanker.com/for-sale-homes/76135z,https://www.sothebysrealty.com/eng/sales/76135-fort-worth-tx-usa
78751,0,14,25,71,37,720,35,0.00,0,1910000,informational,,https://www.homes.com/austin-tx/78751/,https://www.century21.com/real-estate/austin-tx-78751/LZ78751/,https://www.coldwellbanker.com/for-sale-homes/78751z,https://www.sothebysrealty.com/eng/sales/78751-austin-tx-usa
80108,0,27,40,29,14,720,43,0.12,0.01,1400000,informational,,https://www.homes.com/castle-rock-co/80108/,https://www.century21.com/real-estate/castle-rock-co-80108/LZ80108/,https://www.coldwellbanker.com/for-sale-homes/80108z,https://www.sothebysrealty.com/eng/sales/80108-castle-rock-co-usa
80238,0,29,43,37,31,720,34,0.49,0.01,1620000,informational,,https://www.homes.com/denver-co/80238/homes-for-rent/,https://www.century21.com/real-estate/denver-co-80238/LZ80238/,https://www.coldwellbanker.com/for-sale-homes/80238z,https://www.sothebysrealty.com/eng/sales/80238-denver-co-usa
84103,0,9,34,19,22,720,34,0.61,0.01,1700000,informational,,https://www.homes.com/salt-lake-city-ut/84103/,https://www.century21.com/real-estate/salt-lake-city-ut-84103/LZ84103/,https://www.coldwellbanker.com/for-sale-homes/84103z,https://www.sothebysrealty.com/eng/sales/84103-salt-lake-city-ut-usa
85013,0,22,14,15,34,720,41,0.65,0.01,2990000,informational,,https://www.homes.com/phoenix-az/85013/homes-for-rent/,https://www.century21.com/real-estate/phoenix-az-85013/LZ85013/,https://www.coldwellbanker.com/for-sale-homes/85013z,https://www.sothebysrealty.com/eng/sales/85013-phoenix-az-usa
85023,0,20,17,21,37,720,31,0.49,0.01,2120000,informational,,https://www.homes.com/phoenix-az/85023/homes-for-rent/,https://www.century21.com/real-estate/phoenix-az-85023/LZ85023/,https://www.coldwellbanker.com/for-sale-homes/85023z,https://www.sothebysrealty.com/eng/sales/85023-phoenix-az-usa/2-pg
85719,0,13,19,21,49,720,43,0.33,0.01,1970000,informational,,https://www.homes.com/tucson-az/85719/,https://www.century21.com/real-estate/tucson-az-85719/LZ85719/,https://www.coldwellbanker.com/for-sale-homes/85719z,https://www.sothebysrealty.com/eng/sales/85719-tucson-az-usa
89044,0,14,28,57,44,720,47,0.41,0.01,1160000,informational,,https://www.homes.com/henderson-nv/89044/,https://www.century21.com/real-estate/henderson-nv-89044/LZ89044/,https://www.coldwellbanker.com/for-sale-homes/89044z,https://www.sothebysrealty.com/eng/sales/89044-henderson-nv-usa
91324,0,29,31,92,47,720,39,0.00,0,2690000,informational,,https://www.homes.com/northridge-ca/91324/,https://www.century21.com/real-estate/northridge-ca-91324/LZ91324/,https://www.coldwellbanker.com/real-estate-agents/91324-zip?language=Russian,https://www.sothebysrealty.com/eng/sales/91324-northridge-ca-usa
91361,0,16,35,18,40,720,30,0.00,0,2370000,informational,,https://www.homes.com/westlake-village-ca/91361/,https://www.century21.com/real-estate/westlake-village-ca-91361/LZ91361/,https://www.coldwellbanker.com/for-sale-homes/91361z,https://www.sothebysrealty.com/eng/sales/91361-westlake-village-ca-usa
91711,0,29,30,14,42,720,47,0.00,0,2290000,informational,,https://www.homes.com/claremont-ca/91711/,https://www.century21.com/real-estate/claremont-ca-91711/LZ91711/,https://www.coldwellbanker.com/for-sale-homes/91711z,https://www.sothebysrealty.com/eng/sales/91711-claremont-ca-usa
91773,0,28,29,35,30,720,30,0.00,0,1550000,informational,,https://www.homes.com/san-dimas-ca/91773/,https://www.century21.com/real-estate/san-dimas-ca-91773/LZ91773/,https://www.coldwellbanker.com/for-sale-homes/91773z,https://www.sothebysrealty.com/eng/sales/91773-san-dimas-ca-usa
92067,0,11,16,14,21,720,35,0.08,0.01,0,informational,,https://www.homes.com/rancho-santa-fe-ca/92067/,https://www.century21.com/real-estate/rancho-santa-fe-ca-92067/LZ92067/,https://www.coldwellbanker.com/for-sale-homes/92067z,https://www.sothebysrealty.com/eng/sales/92067-rancho-santa-fe-ca-usa
92118,0,27,30,37,32,720,35,0.23,0,1870000,informational,,https://www.homes.com/coronado-ca/92118/homes-for-rent/,https://www.century21.com/real-estate/coronado-ca-92118/LZ92118/,https://www.coldwellbanker.com/for-sale-homes/92118z,https://www.sothebysrealty.com/eng/sales/92118-coronado-ca-usa
92649,0,14,35,33,40,720,40,0.00,0,2480000,informational,,https://www.homes.com/huntington-beach-ca/92649/,https://www.century21.com/real-estate/huntington-beach-ca-92649/LZ92649/,https://www.coldwellbanker.com/for-sale-homes/92649z,https://www.sothebysrealty.com/eng/sales/92649-huntington-beach-ca-usa
93446,0,29,24,26,38,720,43,0.00,0,2690000,informational,,https://www.homes.com/paso-robles-ca/93446/,https://www.century21.com/real-estate/paso-robles-ca-93446/LZ93446/,https://www.coldwellbanker.com/for-sale-homes/93446z,https://www.sothebysrealty.com/eng/sales/93446-paso-robles-ca-usa
94062,0,58,29,41,17,720,30,0.00,0,1380000,informational,,https://www.homes.com/redwood-city-ca/94062/apartments-for-rent/,https://www.century21.com/real-estate/redwood-city-ca-94062/LZ94062/,https://www.coldwellbanker.com/for-sale-homes/94062z,https://www.sothebysrealty.com/eng/sales/94062-redwood-city-ca-usa
94530,0,25,35,33,31,720,31,0.00,0,1420000,informational,,https://www.homes.com/el-cerrito-ca/94530/,https://www.century21.com/real-estate/el-cerrito-ca-94530/LZ94530/,https://www.coldwellbanker.com/for-sale-homes/94530z,https://www.sothebysrealty.com/eng/sales/94530-el-cerrito-ca-usa
94928,0,21,17,25,43,720,29,0.00,0,1320000,informational,,https://www.homes.com/rohnert-park-ca/94928/condos-for-sale/,https://www.century21.com/real-estate/rohnert-park-ca-94928/LZ94928/,https://www.coldwellbanker.com/for-sale-homes/94928z,https://www.sothebysrealty.com/eng/sales/94928-rohnert-park-ca-usa
94952,0,23,18,14,36,720,41,0.00,0,3320000,informational,,https://www.homes.com/petaluma-ca/94952/homes-for-rent/,https://www.century21.com/real-estate/petaluma-ca-94952/LZ94952/,https://www.coldwellbanker.com/for-sale-homes/94952z,https://www.sothebysrealty.com/eng/sales/94952-petaluma-ca-usa
95864,0,22,16,7,15,720,39,0.20,0.01,1240000,informational,,https://www.homes.com/sacramento-ca/95864/homes-for-rent/,https://www.century21.com/real-estate/sacramento-ca-95864/LZ95864/,https://www.coldwellbanker.com/for-sale-homes/95864z,https://www.sothebysrealty.com/eng/sales/95864-sacramento-ca-usa
96740,0,11,12,17,83,720,51,0.00,0,1560000,informational,,https://www.homes.com/kailua-kona-hi/96740/,https://www.century21.com/real-estate/kailua-kona-hi-96740/LZ96740/,https://www.coldwellbanker.com/for-sale-homes/96740z,https://www.sothebysrealty.com/eng/sales/detail/470-l-83878-642249/kailua-hi-96740
96753,0,29,15,17,19,720,39,0.00,0,1200000,informational,,https://www.homes.com/kihei-hi/96753/,https://www.century21.com/real-estate/kihei-hi-96753/LZ96753/,https://www.coldwellbanker.com/for-sale-homes/96753z,https://www.sothebysrealty.com/eng/sales/96753-kihei-hi-usa
96797,0,26,18,19,32,720,31,0.00,0,1060000,informational,,https://www.homes.com/waipahu-hi/96797/condos-for-sale/,https://www.century21.com/real-estate/waipahu-hi-96797/LZ96797/,https://www.coldwellbanker.com/for-sale-homes/96797z,https://www.sothebysrealty.com/eng/sales/96797-waipahu-hi-usa
96813,0,18,39,46,55,720,33,0.00,0,3570000,informational,,https://www.homes.com/honolulu-hi/96813/homes-for-rent/,https://www.century21.com/real-estate/honolulu-hi-96813/LZ96813/,https://www.coldwellbanker.com/for-sale-homes/96813z,https://www.sothebysrealty.com/eng/sales/96813-honolulu-hi-usa
96815,0,16,19,33,46,720,28,0.00,0,3030000,informational,,https://www.homes.com/honolulu-hi/96815/homes-for-rent/,https://www.century21.com/real-estate/honolulu-hi-96815/LZ96815/,https://www.coldwellbanker.com/for-sale-homes/96815z,https://www.sothebysrealty.com/eng/sales/96815-honolulu-hi-usa/7-pg
98005,0,12,67,43,34,720,39,0.42,0,3130000,informational,,https://www.homes.com/bellevue-wa/98005/,https://www.century21.com/real-estate/bellevue-wa-98005/LZ98005/?pt=2,https://www.coldwellbanker.com/for-sale-homes/98005z,https://www.sothebysrealty.com/eng/sales/98005-bellevue-wa-usa
98112,0,16,37,22,24,720,29,0.34,0,2210000,informational,,https://www.homes.com/seattle-wa/98112/,https://www.century21.com/real-estate/seattle-wa-98112/LZ98112/,https://www.coldwellbanker.com/for-sale-homes/Seattle---Madison-ParkMontlake-98112-WA-8122c,https://www.sothebysrealty.com/eng/sales/98112-seattle-wa-usa
98198,0,21,29,39,43,720,38,0.66,0,1400000,informational,,https://www.homes.com/seattle-wa/98198/houses-for-sale/,https://www.century21.com/real-estate/seattle-wa-98198/LZ98198/,https://www.coldwellbanker.com/for-sale-homes/98198z,https://www.sothebysrealty.com/eng/sales/98198-seattle-wa-usa
98199,0,14,70,23,21,720,35,0.16,0,1360000,informational,,https://www.homes.com/seattle-wa/98199/,https://www.century21.com/real-estate/seattle-wa-98199/LZ98199/?pt=2,https://www.coldwellbanker.com/for-sale-homes/98199z,https://www.sothebysrealty.com/eng/sales/98199-seattle-wa-usa
98208,0,20,16,31,42,720,33,0.30,0,1650000,informational,,https://www.homes.com/everett-wa/98208/homes-for-rent/,https://www.century21.com/real-estate/everett-wa-98208/LZ98208/,https://www.coldwellbanker.com/for-sale-homes/98208z,https://www.sothebysrealty.com/eng/sales/98208-everett-wa-usa/6-pg
99352,0,12,43,21,42,720,33,0.00,0,1440000,informational,,https://www.homes.com/richland-wa/99352/,https://www.century21.com/real-estate/richland-wa-99352/LZ99352/?s=20,https://www.coldwellbanker.com/for-sale-homes/99352z,https://www.sothebysrealty.com/eng/sales/99352-richland-wa-usa/4-pg
addy wa,0,25,58,46,85,720,31,0.00,0,3220000,informational,,https://www.homes.com/addy-wa/homes-for-sale/,https://www.century21.com/real-estate/addy-wa/LCWAADDY/,https://www.coldwellbanker.com/for-sale-homes/Addy-WA-10033c,https://www.sothebysrealty.com/eng/sales/addy-wa-usa
alaska properties for sale,0,12,10,52,14,720,64,0.24,0.46,15400000,transactional,,https://www.homes.com/alaska/,https://www.century21.com/real-estate/alaska/LSAK/,https://www.coldwellbanker.com/for-sale-homes/Juneau-AK-15117c,https://www.sothebysrealty.com/eng/sales/ak-usa
alaska real estate for sale,0,9,5,30,17,720,76,0.39,0.49,27000000,"informational, transactional",,https://www.homes.com/alaska/,https://www.century21.com/real-estate/alaska/LSAK/,https://www.coldwellbanker.com/for-sale-homes/Juneau-AK-15117c,https://www.sothebysrealty.com/eng/sales/ak-usa
albany houses for sale,0,9,8,10,14,720,63,0.28,0.37,17500000,"informational, transactional",,https://www.homes.com/albany-ny/,https://www.century21.com/real-estate/albany-ny/LCNYALBANY/,https://www.coldwellbanker.com/for-sale-homes/Albany-NY-516c,https://www.sothebysrealty.com/eng/sales/albany-ny-usa
